inst#,actual,predicted,error,prediction
264,2:FALSE,2:FALSE,,0.51
265,1:TRUE,1:TRUE,,0.77
266,1:TRUE,1:TRUE,,0.83
267,2:FALSE,2:FALSE,,0.77
268,1:TRUE,1:TRUE,,0.88
269,1:TRUE,1:TRUE,,0.82
270,2:FALSE,1:TRUE,+,0.59
271,1:TRUE,1:TRUE,,0.58
272,1:TRUE,1:TRUE,,0.93
273,2:FALSE,2:FALSE,,0.68
274,2:FALSE,2:FALSE,,0.53
275,1:TRUE,1:TRUE,,0.94
276,1:TRUE,1:TRUE,,0.531
277,2:FALSE,1:TRUE,+,0.55
278,1:TRUE,1:TRUE,,0.68
279,2:FALSE,1:TRUE,+,0.71
280,2:FALSE,2:FALSE,,0.86
281,1:TRUE,1:TRUE,,0.77
282,1:TRUE,1:TRUE,,0.89
283,1:TRUE,1:TRUE,,0.99
284,2:FALSE,1:TRUE,+,0.64
285,1:TRUE,1:TRUE,,0.91
286,2:FALSE,1:TRUE,+,0.58
287,1:TRUE,1:TRUE,,0.91
288,2:FALSE,1:TRUE,+,0.83
289,1:TRUE,1:TRUE,,0.89
290,1:TRUE,1:TRUE,,0.8
291,2:FALSE,1:TRUE,+,0.72
292,2:FALSE,1:TRUE,+,0.6
293,1:TRUE,1:TRUE,,0.67
294,1:TRUE,1:TRUE,,0.96
295,2:FALSE,2:FALSE,,0.61
296,2:FALSE,2:FALSE,,0.52
297,1:TRUE,1:TRUE,,0.87
298,2:FALSE,2:FALSE,,0.73
299,2:FALSE,2:FALSE,,0.67
300,2:FALSE,1:TRUE,+,0.75
301,2:FALSE,1:TRUE,+,0.55
302,1:TRUE,1:TRUE,,1
303,2:FALSE,2:FALSE,,0.57
304,2:FALSE,1:TRUE,+,0.55
305,2:FALSE,2:FALSE,,0.71
306,2:FALSE,2:FALSE,,0.83
307,1:TRUE,1:TRUE,,0.77
308,1:TRUE,1:TRUE,,0.96
309,2:FALSE,1:TRUE,+,0.79
310,2:FALSE,1:TRUE,+,0.75
311,2:FALSE,1:TRUE,+,0.76
312,2:FALSE,1:TRUE,+,0.65
313,1:TRUE,1:TRUE,,0.94
314,2:FALSE,2:FALSE,,0.66
315,1:TRUE,1:TRUE,,0.99
316,1:TRUE,1:TRUE,,0.67
317,2:FALSE,2:FALSE,,0.66
318,1:TRUE,1:TRUE,,0.89
319,1:TRUE,1:TRUE,,0.57
320,1:TRUE,1:TRUE,,0.976
321,2:FALSE,2:FALSE,,0.579
322,2:FALSE,2:FALSE,,0.613
323,1:TRUE,1:TRUE,,0.531
324,2:FALSE,2:FALSE,,0.77
325,2:FALSE,2:FALSE,,0.912
326,1:TRUE,1:TRUE,,0.755
327,1:TRUE,1:TRUE,,0.864
328,1:TRUE,1:TRUE,,0.94
329,2:FALSE,2:FALSE,,0.593
330,2:FALSE,1:TRUE,+,0.733
331,1:TRUE,1:TRUE,,0.8
332,2:FALSE,1:TRUE,+,0.9
333,1:TRUE,1:TRUE,,0.72
334,1:TRUE,1:TRUE,,0.98
335,2:FALSE,1:TRUE,+,0.74
336,1:TRUE,1:TRUE,,0.88
337,1:TRUE,1:TRUE,,0.96
338,2:FALSE,1:TRUE,+,0.82
339,2:FALSE,2:FALSE,,0.87
340,1:TRUE,1:TRUE,,0.87
341,2:FALSE,2:FALSE,,1
342,2:FALSE,2:FALSE,,0.61
343,2:FALSE,1:TRUE,+,0.83
344,1:TRUE,1:TRUE,,0.96
345,2:FALSE,2:FALSE,,0.75
346,2:FALSE,2:FALSE,,0.74
347,2:FALSE,2:FALSE,,0.67
348,1:TRUE,1:TRUE,,0.65
349,1:TRUE,1:TRUE,,0.91
350,1:TRUE,1:TRUE,,0.91
351,1:TRUE,1:TRUE,,0.87
352,1:TRUE,1:TRUE,,0.86
353,1:TRUE,2:FALSE,+,0.56
354,2:FALSE,2:FALSE,,0.52
355,1:TRUE,1:TRUE,,0.77
356,1:TRUE,1:TRUE,,0.76
357,1:TRUE,1:TRUE,,0.77
358,1:TRUE,1:TRUE,,0.81
359,2:FALSE,1:TRUE,+,0.7
360,2:FALSE,1:TRUE,+,0.77
361,2:FALSE,1:TRUE,+,0.57
362,2:FALSE,2:FALSE,,0.63
363,1:TRUE,1:TRUE,,0.6
364,1:TRUE,1:TRUE,,0.92
365,1:TRUE,1:TRUE,,0.9
366,2:FALSE,1:TRUE,+,0.84
367,1:TRUE,1:TRUE,,1
368,1:TRUE,1:TRUE,,0.97
369,1:TRUE,1:TRUE,,0.88
370,2:FALSE,2:FALSE,,0.57
371,1:TRUE,1:TRUE,,0.91
372,2:FALSE,2:FALSE,,0.54
373,1:TRUE,2:FALSE,+,0.8
374,1:TRUE,1:TRUE,,0.98
375,1:TRUE,1:TRUE,,0.95
376,2:FALSE,1:TRUE,+,0.66
377,1:TRUE,1:TRUE,,0.82
378,2:FALSE,2:FALSE,,0.99
379,2:FALSE,1:TRUE,+,0.92
380,2:FALSE,2:FALSE,,1
381,2:FALSE,2:FALSE,,1
382,2:FALSE,1:TRUE,+,0.76
383,1:TRUE,1:TRUE,,0.85
384,2:FALSE,2:FALSE,,0.69
385,2:FALSE,2:FALSE,,1
386,2:FALSE,2:FALSE,,1
387,2:FALSE,2:FALSE,,1
388,2:FALSE,1:TRUE,+,0.93
389,2:FALSE,2:FALSE,,1
390,2:FALSE,1:TRUE,+,0.55
391,1:TRUE,1:TRUE,,0.96
392,1:TRUE,1:TRUE,,0.76
393,2:FALSE,2:FALSE,,0.971
394,1:TRUE,1:TRUE,,0.97
395,1:TRUE,1:TRUE,,0.9
396,2:FALSE,2:FALSE,,1
397,2:FALSE,1:TRUE,+,0.7
398,1:TRUE,1:TRUE,,0.61
399,2:FALSE,2:FALSE,,0.72
400,1:TRUE,1:TRUE,,0.95
401,2:FALSE,1:TRUE,+,0.91
402,2:FALSE,2:FALSE,,0.52
403,2:FALSE,2:FALSE,,0.63
404,1:TRUE,1:TRUE,,0.89
405,2:FALSE,1:TRUE,+,0.97
406,2:FALSE,2:FALSE,,0.89
407,1:TRUE,2:FALSE,+,0.51
408,2:FALSE,1:TRUE,+,0.91
409,1:TRUE,1:TRUE,,0.7
410,2:FALSE,2:FALSE,,0.82
411,1:TRUE,1:TRUE,,0.67
412,1:TRUE,1:TRUE,,0.66
413,1:TRUE,1:TRUE,,0.57
414,2:FALSE,2:FALSE,,0.75
415,1:TRUE,2:FALSE,+,0.58
416,1:TRUE,1:TRUE,,1
417,1:TRUE,1:TRUE,,0.82
418,1:TRUE,1:TRUE,,0.87
419,1:TRUE,1:TRUE,,0.7
420,2:FALSE,2:FALSE,,0.77
421,1:TRUE,1:TRUE,,0.9
422,1:TRUE,1:TRUE,,0.54
423,1:TRUE,1:TRUE,,0.89
424,2:FALSE,2:FALSE,,1
425,2:FALSE,2:FALSE,,1
426,2:FALSE,2:FALSE,,1
427,2:FALSE,2:FALSE,,1
428,2:FALSE,2:FALSE,,0.99
429,2:FALSE,2:FALSE,,1
430,2:FALSE,2:FALSE,,1
431,2:FALSE,2:FALSE,,1
432,2:FALSE,2:FALSE,,1
433,2:FALSE,2:FALSE,,0.99
434,2:FALSE,2:FALSE,,1
435,2:FALSE,2:FALSE,,0.99
436,2:FALSE,2:FALSE,,1
437,1:TRUE,1:TRUE,,0.97
438,1:TRUE,1:TRUE,,0.99
439,1:TRUE,1:TRUE,,0.95
440,2:FALSE,1:TRUE,+,0.98
441,1:TRUE,1:TRUE,,0.9
442,2:FALSE,2:FALSE,,0.73
443,1:TRUE,1:TRUE,,0.72
444,1:TRUE,1:TRUE,,0.76
445,1:TRUE,1:TRUE,,0.68
446,2:FALSE,2:FALSE,,0.72
447,2:FALSE,1:TRUE,+,0.68
448,1:TRUE,1:TRUE,,0.63
449,2:FALSE,1:TRUE,+,0.66
450,2:FALSE,2:FALSE,,0.58
451,2:FALSE,1:TRUE,+,0.54
452,1:TRUE,2:FALSE,+,0.52
453,1:TRUE,1:TRUE,,0.76
454,2:FALSE,2:FALSE,,0.67
455,1:TRUE,1:TRUE,,0.84
456,2:FALSE,2:FALSE,,0.63
457,2:FALSE,2:FALSE,,0.52
458,1:TRUE,1:TRUE,,0.77
459,2:FALSE,2:FALSE,,0.79
460,2:FALSE,2:FALSE,,0.98
461,2:FALSE,2:FALSE,,0.84
462,2:FALSE,2:FALSE,,0.8
463,1:TRUE,1:TRUE,,0.52
464,1:TRUE,1:TRUE,,0.98
465,1:TRUE,1:TRUE,,0.99
466,1:TRUE,1:TRUE,,0.83
467,1:TRUE,1:TRUE,,0.99
468,2:FALSE,2:FALSE,,0.52
469,2:FALSE,1:TRUE,+,0.57
470,2:FALSE,2:FALSE,,0.7
471,2:FALSE,2:FALSE,,0.6
472,1:TRUE,1:TRUE,,0.81
473,1:TRUE,1:TRUE,,0.89
474,2:FALSE,2:FALSE,,0.77
475,2:FALSE,2:FALSE,,0.68
476,2:FALSE,2:FALSE,,0.62
477,2:FALSE,2:FALSE,,0.85
478,2:FALSE,1:TRUE,+,0.5
479,1:TRUE,2:FALSE,+,0.59
480,2:FALSE,1:TRUE,+,0.56
481,2:FALSE,1:TRUE,+,0.73
482,2:FALSE,2:FALSE,,0.68
483,2:FALSE,2:FALSE,,1
484,2:FALSE,2:FALSE,,0.84
485,2:FALSE,2:FALSE,,0.67
486,2:FALSE,2:FALSE,,0.85
487,2:FALSE,2:FALSE,,0.92
488,1:TRUE,1:TRUE,,0.954
489,2:FALSE,2:FALSE,,0.62
490,1:TRUE,2:FALSE,+,0.55
491,1:TRUE,1:TRUE,,0.57
492,2:FALSE,2:FALSE,,0.593
493,1:TRUE,1:TRUE,,0.6
494,1:TRUE,1:TRUE,,0.67
495,2:FALSE,1:TRUE,+,0.51
496,2:FALSE,2:FALSE,,0.51
497,2:FALSE,1:TRUE,+,0.62
498,2:FALSE,1:TRUE,+,0.68
499,2:FALSE,1:TRUE,+,0.52
500,1:TRUE,1:TRUE,,0.97
501,2:FALSE,1:TRUE,+,0.57
502,1:TRUE,1:TRUE,,0.99
503,1:TRUE,1:TRUE,,0.99
504,1:TRUE,1:TRUE,,0.88
505,1:TRUE,1:TRUE,,0.901
506,1:TRUE,1:TRUE,,0.97
507,2:FALSE,1:TRUE,+,0.65
508,1:TRUE,1:TRUE,,0.6
509,1:TRUE,1:TRUE,,0.9
510,2:FALSE,1:TRUE,+,0.7
511,1:TRUE,1:TRUE,,1
512,2:FALSE,1:TRUE,+,0.98
513,1:TRUE,1:TRUE,,0.76
514,1:TRUE,2:FALSE,+,0.62
515,2:FALSE,2:FALSE,,0.74
516,2:FALSE,2:FALSE,,0.64
517,1:TRUE,1:TRUE,,0.69
518,2:FALSE,1:TRUE,+,0.605
519,1:TRUE,1:TRUE,,0.95
520,2:FALSE,2:FALSE,,0.54
521,1:TRUE,1:TRUE,,0.82
522,2:FALSE,2:FALSE,,0.56
523,1:TRUE,2:FALSE,+,0.69
524,2:FALSE,2:FALSE,,0.64
525,1:TRUE,1:TRUE,,0.88
526,2:FALSE,1:TRUE,+,0.84
527,1:TRUE,1:TRUE,,0.72
528,1:TRUE,1:TRUE,,0.75
529,2:FALSE,1:TRUE,+,0.65
530,2:FALSE,1:TRUE,+,0.56
531,1:TRUE,1:TRUE,,0.83
532,2:FALSE,2:FALSE,,0.81
533,1:TRUE,1:TRUE,,0.821
534,1:TRUE,1:TRUE,,0.95
535,1:TRUE,1:TRUE,,0.73
536,1:TRUE,1:TRUE,,0.97
537,2:FALSE,2:FALSE,,0.58
538,1:TRUE,1:TRUE,,0.51
539,1:TRUE,1:TRUE,,0.98
540,1:TRUE,1:TRUE,,0.74
541,2:FALSE,1:TRUE,+,0.63
542,2:FALSE,2:FALSE,,0.84
543,2:FALSE,1:TRUE,+,0.71
544,2:FALSE,2:FALSE,,0.98
545,2:FALSE,2:FALSE,,0.71
546,2:FALSE,1:TRUE,+,0.61
547,2:FALSE,1:TRUE,+,0.56
548,2:FALSE,2:FALSE,,1
549,2:FALSE,2:FALSE,,1
550,2:FALSE,1:TRUE,+,0.81
551,2:FALSE,2:FALSE,,0.57
552,1:TRUE,1:TRUE,,0.81
553,2:FALSE,1:TRUE,+,0.93
554,1:TRUE,1:TRUE,,1
555,1:TRUE,1:TRUE,,0.88
556,1:TRUE,1:TRUE,,0.88
557,1:TRUE,1:TRUE,,0.74
558,1:TRUE,1:TRUE,,0.82
559,2:FALSE,1:TRUE,+,0.91
560,2:FALSE,1:TRUE,+,0.52
561,1:TRUE,1:TRUE,,0.85
562,2:FALSE,2:FALSE,,0.69
563,1:TRUE,1:TRUE,,0.98
564,1:TRUE,1:TRUE,,0.67
565,2:FALSE,2:FALSE,,0.75
566,1:TRUE,1:TRUE,,0.99
567,1:TRUE,1:TRUE,,0.95
568,2:FALSE,1:TRUE,+,0.58
569,1:TRUE,1:TRUE,,0.88
570,1:TRUE,1:TRUE,,0.97
571,2:FALSE,1:TRUE,+,0.71
572,1:TRUE,1:TRUE,,1
573,1:TRUE,1:TRUE,,0.86
574,1:TRUE,2:FALSE,+,0.55
575,1:TRUE,1:TRUE,,0.96
576,1:TRUE,1:TRUE,,0.77
577,1:TRUE,1:TRUE,,0.98
578,1:TRUE,1:TRUE,,0.79
579,1:TRUE,1:TRUE,,0.98
580,1:TRUE,1:TRUE,,0.85
581,1:TRUE,1:TRUE,,1
582,2:FALSE,1:TRUE,+,0.97
583,1:TRUE,1:TRUE,,0.8
584,2:FALSE,1:TRUE,+,0.61
585,1:TRUE,1:TRUE,,1
586,1:TRUE,1:TRUE,,0.94
587,2:FALSE,2:FALSE,,0.75
588,1:TRUE,1:TRUE,,0.98
589,1:TRUE,1:TRUE,,0.95
590,2:FALSE,1:TRUE,+,0.82
591,1:TRUE,1:TRUE,,0.97
592,2:FALSE,2:FALSE,,0.558
593,2:FALSE,2:FALSE,,0.721
594,2:FALSE,2:FALSE,,0.647
595,1:TRUE,1:TRUE,,0.586
596,1:TRUE,1:TRUE,,0.94
597,2:FALSE,2:FALSE,,0.735
598,2:FALSE,1:TRUE,+,0.946
599,2:FALSE,2:FALSE,,0.593
600,2:FALSE,2:FALSE,,0.949
601,2:FALSE,1:TRUE,+,0.624
602,2:FALSE,2:FALSE,,0.72
603,2:FALSE,2:FALSE,,1
604,1:TRUE,2:FALSE,+,0.8
605,1:TRUE,1:TRUE,,0.52
606,2:FALSE,2:FALSE,,1
607,1:TRUE,1:TRUE,,0.97
608,2:FALSE,2:FALSE,,0.6
609,1:TRUE,1:TRUE,,0.88
610,2:FALSE,2:FALSE,,1
611,1:TRUE,2:FALSE,+,0.77
612,2:FALSE,1:TRUE,+,0.5
613,2:FALSE,2:FALSE,,1
614,2:FALSE,1:TRUE,+,0.87
615,2:FALSE,2:FALSE,,1
616,2:FALSE,1:TRUE,+,0.65
617,1:TRUE,1:TRUE,,0.77
618,1:TRUE,1:TRUE,,0.87
619,1:TRUE,1:TRUE,,0.88
620,2:FALSE,1:TRUE,+,0.55
621,2:FALSE,1:TRUE,+,0.92
622,1:TRUE,1:TRUE,,0.53
623,2:FALSE,2:FALSE,,0.86
624,1:TRUE,1:TRUE,,1
625,2:FALSE,1:TRUE,+,0.63
626,1:TRUE,1:TRUE,,1
627,1:TRUE,1:TRUE,,0.98
628,1:TRUE,1:TRUE,,0.66
629,1:TRUE,1:TRUE,,0.51
630,1:TRUE,1:TRUE,,0.72
631,2:FALSE,2:FALSE,,0.99
632,2:FALSE,2:FALSE,,0.67
633,1:TRUE,1:TRUE,,0.59
634,2:FALSE,2:FALSE,,1
635,2:FALSE,2:FALSE,,0.62
636,2:FALSE,2:FALSE,,1
637,1:TRUE,2:FALSE,+,0.55
638,2:FALSE,2:FALSE,,1
639,2:FALSE,2:FALSE,,0.99
640,2:FALSE,1:TRUE,+,0.58
641,1:TRUE,2:FALSE,+,0.68
642,2:FALSE,2:FALSE,,0.71
643,2:FALSE,2:FALSE,,1
644,2:FALSE,2:FALSE,,1
645,2:FALSE,2:FALSE,,1
646,1:TRUE,2:FALSE,+,0.71
647,2:FALSE,1:TRUE,+,0.56
648,1:TRUE,1:TRUE,,0.61
649,1:TRUE,1:TRUE,,0.85
650,2:FALSE,1:TRUE,+,0.57
651,1:TRUE,1:TRUE,,0.56
652,2:FALSE,2:FALSE,,0.85
653,1:TRUE,1:TRUE,,0.7
654,1:TRUE,1:TRUE,,0.82
655,2:FALSE,2:FALSE,,0.986
656,1:TRUE,1:TRUE,,0.98
657,1:TRUE,1:TRUE,,0.98
658,1:TRUE,1:TRUE,,0.78
659,2:FALSE,1:TRUE,+,0.94
660,2:FALSE,2:FALSE,,0.7
661,2:FALSE,1:TRUE,+,0.55
662,2:FALSE,2:FALSE,,0.83
663,1:TRUE,1:TRUE,,0.86
664,1:TRUE,1:TRUE,,0.73
665,1:TRUE,1:TRUE,,0.99
666,1:TRUE,1:TRUE,,0.94
667,2:FALSE,2:FALSE,,0.78
