interaction,data,datum,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,0,1,5,11,0.45454545454545453,0.25,0.03675231337547302,0.09991105430216965,0.09991105430216965,0.019664455205202103,True
interaction,program,program,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,0,5,7,11,0.6363636363636364,0.2222222222222222,0.4252409040927887,0.029415870059606313,0.029415870059606313,0.018558042123913765,False
interaction,link,link,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,9,4,11,0.36363636363636365,0.2666666666666667,0.5166917443275452,0.010938324609228934,0.010938324609228934,0.01672625169157982,False
interaction,machine,machine,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,3,7,7,11,0.6363636363636364,0.4444444444444444,0.24192021787166595,0.025800983301712117,0.025800983301712117,0.01659710705280304,False
interaction,application,application,- The [MASK] with the data points should have a delay of no longer than 2 seconds,"['The identifier use the application to identify different “points of interest”', '- The application should be intuitive and not require any specialist training', 'The context diagram above represents the Grid 3D application during the initialisation stages', '- Investigator – refers to a user of the Grid 3D application', 'This section aims to generate some use cases for the Grid 3D application', '- The execution of the application must be kept on the server side', 'It was, therefore, essential that the application be ready by then', '- Grid 3D – the application for which this document contains the requirements', 'The following diagram refers to the initiation phase of the Grid 3D application', '- Identifier – refers to a user of the Grid 3D application', '- Demonstrator – refers to a user of the Grid 3D application', 'The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre', ""- A double-click of the mouse over the data point should cause the application to display all the data point's details"", '- Biological data – data of a biological scientific nature generated by some product or process (external to the Grid 3D application)']",False,NOUN,NOUN,True,0,5,11,11,1.0,0.5454545454545454,0.5303917527198792,0.04324816535201119,0.04324816535201119,0.014121930114924908,True
interaction,algorithm,algorithm,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,9,9,11,0.8181818181818182,0.19999999999999996,0.36026209592819214,0.015949065822461993,0.015949065822461993,0.013460053130984306,False
interaction,video,video,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,6,7,5,11,0.45454545454545453,0.375,0.34876176714897156,0.06645919786855525,0.06645919786855525,0.012632321566343307,False
interaction,software,software,- The [MASK] with the data points should have a delay of no longer than 2 seconds,['- The product should run on a minimum of a mid-range personal computer'],True,NOUN,NOUN,True,0,2,8,11,0.7272727272727273,0.21052631578947367,0.41126030683517456,0.06029243279629091,0.06029243279629091,0.012136885896325111,True
interaction,process,process,- The [MASK] with the data points should have a delay of no longer than 2 seconds,['- Biological data – data of a biological scientific nature generated by some product or process (external to the Grid 3D application)'],True,NOUN,NOUN,True,2,4,7,11,0.6363636363636364,0.2222222222222222,0.5557298064231873,0.022071657086780716,0.022071657086780716,0.011762350797653198,True
interaction,transmission,transmission,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,7,10,12,11,1.0909090909090908,0.5217391304347826,0.4927147626876831,0,0,0.011318475939333439,False
interaction,session,session,- The [MASK] with the data points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,7,8,7,11,0.6363636363636364,0.4444444444444444,0.24574702978134155,0.022257371778751103,0.022257371778751103,0.010244692675769329,False
data,contact,contact,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,8,10,7,4,1.75,0.36363636363636365,0.5594920516014099,0,0,0.04139655455946922,False
data,control,control,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,7,7,4,1.75,0.18181818181818177,0.5873394012451172,0.013712714241711643,0.013712714241711643,0.022987276315689087,False
data,two,two,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NUM,False,4,5,3,4,0.75,0.2857142857142857,0.43046748638153076,0.011841947750819284,0.011841947750819284,0.01887654885649681,False
data,trigger,trigger,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,8,10,7,4,1.75,0.18181818181818177,0.45416805148124695,0.011967431731935794,0.011967431731935794,0.018015151843428612,False
data,end,end,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,"['The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre']",False,NOUN,NOUN,True,4,4,3,4,0.75,0.2857142857142857,0.42891407012939453,0.017788218032946324,0.017788218032946324,0.015889447182416916,True
data,target,target,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,6,9,6,4,1.5,0.4,0.6036776304244995,0.013962232537829028,0.013962232537829028,0.014743035659193993,False
data,access,access,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,8,6,4,1.5,0.19999999999999996,0.6602315902709961,0.02258451905597577,0.02258451905597577,0.012033151462674141,False
data,action,action,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,7,6,6,4,1.5,0.4,0.4294031858444214,0.016834723248474556,0.016834723248474556,0.009266002103686333,False
data,impact,impact,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,8,8,6,4,1.5,0.4,0.659609854221344,0.05008478034145778,0.05008478034145778,0.009098829701542854,False
data,touch,touch,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,6,9,5,4,1.25,0.2222222222222222,0.4987972676753998,0.018988342248158645,0.018988342248158645,0.009021765552461147,False
data,input,input,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,['- The grid axis should be labelled correctly according to the input from the data file'],False,NOUN,NOUN,True,4,7,5,4,1.25,0.2222222222222222,0.6988284587860107,0.015078882122620407,0.015078882122620407,0.008749691769480705,True
data,cue,cue,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,8,10,3,4,0.75,0.0,0.4374390244483948,0,0,0.008177136071026325,False
data,key,key,- The interaction with the [MASK] points should have a delay of no longer than 2 seconds,[],False,NOUN,ADJ,False,2,7,3,4,0.75,0.0,0.6438537240028381,0.01736298285282006,0.01736298285282006,0.008046109229326248,False
points,stream,stream,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,6,10,6,6,1.0,0.16666666666666663,0.1530246138572693,0,0,0.223708838224411,False
points,##set,#,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,X,False,0,10,1,6,0.16666666666666666,0.0,0.3944360017776489,0,0,0.040338292717933655,False
points,frame,frame,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,"['The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre']",True,NOUN,NOUN,True,8,9,5,6,0.8333333333333334,0.0,0.3280012607574463,0.03797668449631729,0.03797668449631729,0.023654256016016006,True
points,point,point,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,"['- A name for the data point', 'The identifier use the application to identify different “points of interest”', '- This depends on the number of data points that are to be plotted', '- The points should be large enough to see and select', '- A description for the data point', '- The product should be able to handle up to 2000 data points', 'For example, a point that is not close to any other point may be of interest', ""- A double-click of the mouse over the data point should cause the application to display all the data point's details""]",False,NOUN,NOUN,True,0,1,5,6,0.8333333333333334,0.9090909090909091,0.765667736530304,0.08613104111620243,0.08613104111620243,0.022158879786729813,True
points,set,set,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,"['The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre']",False,NOUN,VERB,False,2,4,3,6,0.5,0.2222222222222222,0.6149634718894958,0.022841443716648164,0.022841443716648164,0.017485538497567177,True
points,points,point,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,"['- A name for the data point', 'The identifier use the application to identify different “points of interest”', '- This depends on the number of data points that are to be plotted', '- The points should be large enough to see and select', '- A description for the data point', '- The product should be able to handle up to 2000 data points', 'For example, a point that is not close to any other point may be of interest', ""- A double-click of the mouse over the data point should cause the application to display all the data point's details""]",False,NOUN,NOUN,True,0,1,5,6,0.8333333333333334,0.9090909090909091,0.765667736530304,0.08613104111620243,0.08613104111620243,0.01662902906537056,True
points,center,center,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,5,7,6,6,1.0,0.33333333333333337,0.3638327717781067,0.03340733422080351,0.03340733422080351,0.01616760902106762,False
points,flow,flow,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,"[""- The response to a change in the orientation should be fast enough to avoid interrupting the user's flow of thought""]",True,NOUN,NOUN,True,6,6,4,6,0.6666666666666666,0.19999999999999996,0.2845577299594879,0.03336412464492998,0.03336412464492998,0.014760151505470276,True
points,source,source,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,8,6,6,1.0,0.16666666666666663,0.22885958850383759,0.08347463390242964,0.08347463390242964,0.014328708872199059,False
points,recorder,recorder,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,8,9,8,6,1.3333333333333333,0.1428571428571429,0.05354246869683266,0.009494171124079322,0.009494171124079322,0.013539697043597698,False
points,##r,#,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,X,False,0,10,1,6,0.16666666666666666,0.0,0.3944360017776489,0,0,0.0125736054033041,False
points,object,object,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,1,5,6,6,1.0,0.33333333333333337,0.29574519395828247,0.027411636499048722,0.027411636499048722,0.008675423450767994,False
points,item,item,- The interaction with the data [MASK] should have a delay of no longer than 2 seconds,[],False,NOUN,NOUN,True,2,7,4,6,0.6666666666666666,0.4,0.22953394055366516,0.02375746737088041,0.02375746737088041,0.008384082466363907,False
delay,duration,duration,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,7,10,8,5,1.6,0.3076923076923077,0.5816904306411743,0,0,0.9194936752319336,False
delay,delay,delay,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,8,9,5,5,1.0,1.0,0.9999998807907104,0.009494171124079322,0.009494171124079322,0.022929636761546135,False
delay,length,length,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,6,9,6,5,1.2,0.18181818181818177,0.3506610691547394,0.009603039647656611,0.009603039647656611,0.01497579738497734,False
delay,period,period,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,6,10,6,5,1.2,0.18181818181818177,0.44277647137641907,0,0,0.011397148482501507,False
delay,time,time,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,"['Potential customers may include anyone who works in the field of research and would find this product useful', 'In the following diagram, the users are grouped as one entity', 'A need for the above-mentioned tool has been identified and, there being no applicable tool available, a project to create such a tool was conceptualised', '- The users have the computing skill for basic operation of one of the operating systems documented in 1', 'For a description of any of the below-mentioned names, please refer to 1']",False,VERB,NOUN,False,1,3,4,5,0.8,0.2222222222222222,0.5834162831306458,0.024479726319932386,0.024479726319932386,0.010468199849128723,True
delay,maximum,maximum,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,['- The product should run on a minimum of a mid-range personal computer'],False,VERB,NOUN,False,7,10,7,5,1.4,0.16666666666666663,0.49770334362983704,0,0,0.0016873982967808843,True
delay,minimum,minimum,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,['- The product should run on a minimum of a mid-range personal computer'],False,VERB,NOUN,False,6,9,7,5,1.4,0.0,0.5724695324897766,0.0055765189731801215,0.0055765189731801215,0.0013662399724125862,True
delay,limit,limit,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,['- The product should run on a minimum of a mid-range personal computer'],False,VERB,NOUN,False,6,7,5,5,1.0,0.19999999999999996,0.6369635462760925,0.015114536766191506,0.015114536766191506,0.0011458467924967408,True
delay,wait,wait,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,7,10,4,5,0.8,0.2222222222222222,0.6393033266067505,0,0,0.000961202138569206,False
delay,span,span,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,8,9,4,5,0.8,0.2222222222222222,0.36587628722190857,0.013962232537829028,0.013962232537829028,0.0009196220780722797,False
delay,pause,pause,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,8,10,5,5,1.0,0.19999999999999996,0.6260172128677368,0,0,0.000906961620785296,False
delay,validity,validity,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,8,9,8,5,1.6,0.3076923076923077,0.46049922704696655,0.013962232537829028,0.013962232537829028,0.0008504578145220876,False
delay,life,life,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,"['With this in mind, the first row of the data file should contain the column headings']",False,VERB,NOUN,False,6,8,4,5,0.8,0.2222222222222222,0.385677307844162,0.05584893015131611,0.05584893015131611,0.0007538412464782596,True
delay,window,window,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,[],False,VERB,NOUN,False,6,6,6,5,1.2,0.18181818181818177,0.3184112012386322,0.11393005348895187,0.11393005348895187,0.0006824262090958655,False
delay,range,range,- The interaction with the data points should have a [MASK] of no longer than 2 seconds,"['These visualisation tools provide a range from tabular to three-dimensional graphical views', '- The product should run on a minimum of a mid-range personal computer']",True,VERB,NOUN,False,6,9,5,5,1.0,0.19999999999999996,0.3474850654602051,0.016729556919540364,0.016729556919540364,0.0006573332939296961,True
seconds,hours,hour,- The interaction with the data points should have a delay of no longer than 2 [MASK],[],False,NOUN,NOUN,True,6,9,4,7,0.5714285714285714,0.18181818181818177,0.5895726084709167,0.0055765189731801215,0.0055765189731801215,0.004062510095536709,False
seconds,minutes,minute,- The interaction with the data points should have a delay of no longer than 2 [MASK],[],False,NOUN,NOUN,True,7,10,6,7,0.8571428571428571,0.15384615384615385,0.6720176339149475,0,0,0.0007572282338514924,False
seconds,days,day,- The interaction with the data points should have a delay of no longer than 2 [MASK],"['The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre']",False,NOUN,NOUN,True,6,5,3,7,0.42857142857142855,0.19999999999999996,0.4846521019935608,0.022829673214373705,0.022829673214373705,0.0007383001502603292,True
investigator,website,website,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,3,10,7,12,0.5833333333333334,0.42105263157894735,0.2864058315753937,0.031005484149809557,0.031005484149809557,0.047544386237859726,False
investigator,user,user,The [MASK] uses the application in order to find detailed information about specific points,"['However, a need has been identified for a tool that can display data in a three dimensional environment, which allows the user to investigate the data and easily see various attributes of the data at a glance', '- Investigator – refers to a user of the Grid 3D application', 'We want to give the user the ability to visualise and investigate their data in a three dimensional environment', '3 The Users of the Product', 'In the following diagram, the users are grouped as one entity', '- Identifier – refers to a user of the Grid 3D application', ""- The response to a change in the orientation should be fast enough to avoid interrupting the user's flow of thought"", '- Demonstrator – refers to a user of the Grid 3D application', '- The users have the computing skill for basic operation of one of the operating systems documented in 1', '- The user must have a capability for creating tab-delimited text files']",False,NOUN,NOUN,True,0,1,4,12,0.3333333333333333,0.25,0.15375058352947235,0.061100512740583646,0.061100512740583646,0.04160292074084282,True
investigator,company,company,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,1,5,7,12,0.5833333333333334,0.10526315789473684,0.24790459871292114,0.015101400546442156,0.015101400546442156,0.037580158561468124,False
investigator,author,author,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,2,3,6,12,0.5,0.4444444444444444,0.46572643518447876,0.16461148512375984,0.16461148512375984,0.033120691776275635,False
investigator,app,app,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,3,7,3,12,0.25,0.1333333333333333,-0.019729001447558403,0.056965026744475934,0.056965026744475934,0.02857421152293682,False
investigator,developer,developer,The [MASK] uses the application in order to find detailed information about specific points,['This section contains a list of assumptions that are to be made by the developers'],False,NOUN,NOUN,True,3,7,9,12,0.75,0.38095238095238093,0.13003118336200714,0.01696907962332688,0.01696907962332688,0.027607737109065056,True
investigator,project,project,The [MASK] uses the application in order to find detailed information about specific points,"['The client has said that he is solely responsible for approving changes in the scope of the project', 'A need for the above-mentioned tool has been identified and, there being no applicable tool available, a project to create such a tool was conceptualised']",True,NOUN,NOUN,True,1,4,7,12,0.5833333333333334,0.21052631578947367,0.29705268144607544,0.052747665948999746,0.052747665948999746,0.027578897774219513,True
investigator,site,site,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,6,10,4,12,0.3333333333333333,0.375,0.27147161960601807,0,0,0.019173741340637207,False
investigator,team,team,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,2,2,4,12,0.3333333333333333,0.25,0.3525019586086273,0.06507360477100083,0.06507360477100083,0.018897464498877525,False
investigator,database,database,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,2,5,8,12,0.6666666666666666,0.19999999999999996,0.31442275643348694,0.030941989437925928,0.030941989437925928,0.014145207591354847,False
investigator,service,service,The [MASK] uses the application in order to find detailed information about specific points,[],False,NOUN,NOUN,True,2,7,7,12,0.5833333333333334,0.21052631578947367,0.32985109090805054,0.02689709332325461,0.02689709332325461,0.012621711008250713,False
uses,reviews,review,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,4,7,6,4,1.5,0.19999999999999996,0.4494965076446533,0.06959590665213769,0.06959590665213769,0.1966187208890915,False
uses,reviewed,review,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,4,7,6,4,1.5,0.19999999999999996,0.4494965076446533,0.06959590665213769,0.06959590665213769,0.13888807594776154,False
uses,examines,examine,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,6,10,7,4,1.75,0.18181818181818177,0.4102333188056946,0,0,0.10960358381271362,False
uses,examined,examine,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,6,10,7,4,1.75,0.18181818181818177,0.4102333188056946,0,0,0.035228706896305084,False
uses,uses,use,The investigator [MASK] the application in order to find detailed information about specific points,"['who may use this product;', 'The identifier use the application to identify different “points of interest”', 'This section shall provide a dictionary containing the meaning of all the name used within this requirements specification document', 'The product is to be used primarily by research scientists and therefore must have a look and feel appropriate for this use', 'However, a need has been identified for a tool that can display data in a three dimensional environment, which allows the user to investigate the data and easily see various attributes of the data at a glance', '- Investigator – refers to a user of the Grid 3D application', 'We want to give the user the ability to visualise and investigate their data in a three dimensional environment', '- Tomcat/Apache/Ant – possibly to be used for product deployment 1', 'This section aims to generate some use cases for the Grid 3D application', ""Matlab can also be used for manipulating the format of the product's required data"", 'Potential customers may include anyone who works in the field of research and would find this product useful', '3 The Users of the Product', '- Matlab – used for some of the pre-product data generations', 'In the following diagram, the users are grouped as one entity', '- Identifier – refers to a user of the Grid 3D application', ""- The response to a change in the orientation should be fast enough to avoid interrupting the user's flow of thought"", '- Demonstrator – refers to a user of the Grid 3D application', '- The users have the computing skill for basic operation of one of the operating systems documented in 1', '- The user must have a capability for creating tab-delimited text files', ""- A double-click of the mouse over the data point should cause the application to display all the data point's details"", 'This is to identify the logical parts of work that can be used as the basis for discovering the detailed requirements']",False,VERB,VERB,True,0,0,3,4,0.75,0.8571428571428572,0.880154013633728,0.09057669952170293,0.09057669952170293,0.03347569704055786,True
uses,analyzed,analyze,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,4,6,7,4,1.75,0.18181818181818177,0.4679003655910492,0.024049085802440882,0.024049085802440882,0.01916685327887535,False
uses,studied,study,The investigator [MASK] the application in order to find detailed information about specific points,"['The product is to be used primarily by research scientists and therefore must have a look and feel appropriate for this use', 'Potential customers may include anyone who works in the field of research and would find this product useful']",False,VERB,VERB,True,4,4,5,4,1.25,0.2222222222222222,0.5437710285186768,0.05832015935163705,0.05832015935163705,0.014914809726178646,True
uses,evaluated,evaluate,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,6,9,8,4,2.0,0.33333333333333337,0.39979296922683716,0.016694926780485925,0.016694926780485925,0.012867133133113384,False
uses,tests,test,The investigator [MASK] the application in order to find detailed information about specific points,['Each functional requirement should have a fit criterion in order to make it possible to test whether the requirement is implemented as specified in the delivered product'],True,VERB,VERB,True,1,8,4,4,1.0,0.5,0.48433634638786316,0.019574125126637563,0.019574125126637563,0.010416178032755852,True
uses,studies,study,The investigator [MASK] the application in order to find detailed information about specific points,"['The product is to be used primarily by research scientists and therefore must have a look and feel appropriate for this use', 'Potential customers may include anyone who works in the field of research and would find this product useful']",False,VERB,VERB,True,4,4,5,4,1.25,0.2222222222222222,0.5437710285186768,0.05832015935163705,0.05832015935163705,0.010276414453983307,True
uses,tested,test,The investigator [MASK] the application in order to find detailed information about specific points,['Each functional requirement should have a fit criterion in order to make it possible to test whether the requirement is implemented as specified in the delivered product'],True,VERB,VERB,True,1,8,4,4,1.0,0.5,0.48433634638786316,0.019574125126637563,0.019574125126637563,0.009357727132737637,True
uses,visits,visit,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,7,10,5,4,1.25,0.2222222222222222,0.2317822128534317,0,0,0.009224825538694859,False
uses,used,use,The investigator [MASK] the application in order to find detailed information about specific points,"['who may use this product;', 'The identifier use the application to identify different “points of interest”', 'This section shall provide a dictionary containing the meaning of all the name used within this requirements specification document', 'The product is to be used primarily by research scientists and therefore must have a look and feel appropriate for this use', 'However, a need has been identified for a tool that can display data in a three dimensional environment, which allows the user to investigate the data and easily see various attributes of the data at a glance', '- Investigator – refers to a user of the Grid 3D application', 'We want to give the user the ability to visualise and investigate their data in a three dimensional environment', '- Tomcat/Apache/Ant – possibly to be used for product deployment 1', 'This section aims to generate some use cases for the Grid 3D application', ""Matlab can also be used for manipulating the format of the product's required data"", 'Potential customers may include anyone who works in the field of research and would find this product useful', '3 The Users of the Product', '- Matlab – used for some of the pre-product data generations', 'In the following diagram, the users are grouped as one entity', '- Identifier – refers to a user of the Grid 3D application', ""- The response to a change in the orientation should be fast enough to avoid interrupting the user's flow of thought"", '- Demonstrator – refers to a user of the Grid 3D application', '- The users have the computing skill for basic operation of one of the operating systems documented in 1', '- The user must have a capability for creating tab-delimited text files', ""- A double-click of the mouse over the data point should cause the application to display all the data point's details"", 'This is to identify the logical parts of work that can be used as the basis for discovering the detailed requirements']",False,VERB,VERB,True,0,0,3,4,0.75,0.8571428571428572,0.880154013633728,0.09057669952170293,0.09057669952170293,0.00910971313714981,True
uses,develops,develop,The investigator [MASK] the application in order to find detailed information about specific points,"['4 How Long to Develop?', 'The motivation for developing the application within this short time frame was to, firstly, included it in the paper, but also to produce an original product in a constantly advancing genre', 'This section contains a list of assumptions that are to be made by the developers']",False,VERB,VERB,True,3,6,7,4,1.75,0.18181818181818177,0.6630969643592834,0.03634468534803323,0.03634468534803323,0.008882323279976845,True
uses,reads,read,The investigator [MASK] the application in order to find detailed information about specific points,[],False,VERB,VERB,True,4,6,4,4,1.0,0.25,0.5398613810539246,0.02463322323041776,0.02463322323041776,0.007575119845569134,False
application,information,information,The investigator uses the [MASK] in order to find detailed information about specific points,[],False,NOUN,NOUN,True,1,2,11,11,1.0,0.5454545454545454,0.7077925205230713,0.04939246948473073,0.04939246948473073,0.058943264186382294,False
application,method,method,The investigator uses the [MASK] in order to find detailed information about specific points,[],False,NOUN,NOUN,True,2,5,6,11,0.5454545454545454,0.23529411764705888,0.7177005410194397,0.018632937338147148,0.018632937338147148,0.028396038338541985,False
application,technique,technique,The investigator uses the [MASK] in order to find detailed information about specific points,[],False,NOUN,NOUN,True,6,3,9,11,0.8181818181818182,0.19999999999999996,0.5907831788063049,0.030582627930795723,0.030582627930795723,0.024094577878713608,False
