inst#,actual,predicted,error,prediction
103,1:TRUE,1:TRUE,,1
104,1:TRUE,1:TRUE,,1
105,1:TRUE,1:TRUE,,1
106,1:TRUE,1:TRUE,,1
107,1:TRUE,1:TRUE,,1
108,2:FALSE,1:TRUE,+,1
109,1:TRUE,1:TRUE,,1
110,1:TRUE,1:TRUE,,1
111,1:TRUE,1:TRUE,,1
112,2:FALSE,2:FALSE,,1
113,2:FALSE,1:TRUE,+,1
114,2:FALSE,1:TRUE,+,1
115,1:TRUE,1:TRUE,,1
116,1:TRUE,1:TRUE,,1
117,1:TRUE,1:TRUE,,1
118,1:TRUE,1:TRUE,,1
119,2:FALSE,2:FALSE,,1
120,2:FALSE,1:TRUE,+,1
121,1:TRUE,1:TRUE,,1
122,1:TRUE,1:TRUE,,1
123,2:FALSE,2:FALSE,,1
124,2:FALSE,2:FALSE,,1
125,1:TRUE,1:TRUE,,1
126,2:FALSE,1:TRUE,+,1
127,1:TRUE,1:TRUE,,1
128,1:TRUE,1:TRUE,,1
129,2:FALSE,1:TRUE,+,1
130,1:TRUE,1:TRUE,,1
131,2:FALSE,2:FALSE,,1
132,1:TRUE,1:TRUE,,1
133,1:TRUE,1:TRUE,,1
134,1:TRUE,1:TRUE,,1
135,2:FALSE,1:TRUE,+,1
136,1:TRUE,1:TRUE,,1
137,1:TRUE,1:TRUE,,1
138,1:TRUE,1:TRUE,,1
139,1:TRUE,1:TRUE,,1
140,1:TRUE,1:TRUE,,1
141,2:FALSE,1:TRUE,+,1
142,2:FALSE,1:TRUE,+,1
143,2:FALSE,1:TRUE,+,1
144,2:FALSE,1:TRUE,+,1
145,1:TRUE,1:TRUE,,1
146,1:TRUE,1:TRUE,,1
147,2:FALSE,2:FALSE,,1
148,1:TRUE,1:TRUE,,1
149,2:FALSE,1:TRUE,+,1
150,1:TRUE,1:TRUE,,1
151,1:TRUE,1:TRUE,,1
152,1:TRUE,1:TRUE,,1
153,2:FALSE,2:FALSE,,1
154,1:TRUE,1:TRUE,,1
155,2:FALSE,1:TRUE,+,1
156,2:FALSE,2:FALSE,,1
157,2:FALSE,1:TRUE,+,1
158,1:TRUE,1:TRUE,,1
159,1:TRUE,1:TRUE,,1
160,2:FALSE,1:TRUE,+,1
161,2:FALSE,1:TRUE,+,1
162,2:FALSE,1:TRUE,+,1
163,2:FALSE,1:TRUE,+,1
164,2:FALSE,1:TRUE,+,1
165,2:FALSE,2:FALSE,,1
166,2:FALSE,2:FALSE,,1
167,2:FALSE,2:FALSE,,1
168,2:FALSE,2:FALSE,,1
169,2:FALSE,2:FALSE,,1
170,2:FALSE,2:FALSE,,1
171,1:TRUE,1:TRUE,,1
172,2:FALSE,2:FALSE,,1
173,2:FALSE,2:FALSE,,1
174,2:FALSE,2:FALSE,,1
175,2:FALSE,2:FALSE,,1
176,2:FALSE,2:FALSE,,1
177,2:FALSE,2:FALSE,,1
178,2:FALSE,2:FALSE,,1
179,2:FALSE,1:TRUE,+,1
180,2:FALSE,1:TRUE,+,1
181,2:FALSE,1:TRUE,+,1
182,1:TRUE,1:TRUE,,1
183,2:FALSE,1:TRUE,+,1
184,1:TRUE,1:TRUE,,1
185,1:TRUE,1:TRUE,,1
186,2:FALSE,1:TRUE,+,1
187,1:TRUE,1:TRUE,,1
188,2:FALSE,1:TRUE,+,1
189,2:FALSE,1:TRUE,+,1
190,1:TRUE,1:TRUE,,1
191,1:TRUE,1:TRUE,,1
192,2:FALSE,1:TRUE,+,1
193,2:FALSE,1:TRUE,+,1
194,2:FALSE,1:TRUE,+,1
195,1:TRUE,1:TRUE,,1
196,1:TRUE,1:TRUE,,1
197,1:TRUE,1:TRUE,,1
198,1:TRUE,1:TRUE,,1
199,1:TRUE,1:TRUE,,1
200,2:FALSE,1:TRUE,+,1
201,2:FALSE,1:TRUE,+,1
202,1:TRUE,1:TRUE,,1
203,1:TRUE,1:TRUE,,1
204,2:FALSE,1:TRUE,+,1
205,1:TRUE,1:TRUE,,1
206,2:FALSE,1:TRUE,+,1
207,1:TRUE,1:TRUE,,1
208,2:FALSE,1:TRUE,+,1
209,1:TRUE,1:TRUE,,1
210,1:TRUE,1:TRUE,,1
211,2:FALSE,2:FALSE,,1
212,1:TRUE,1:TRUE,,1
213,2:FALSE,2:FALSE,,1
214,1:TRUE,1:TRUE,,1
215,1:TRUE,1:TRUE,,1
216,2:FALSE,2:FALSE,,1
217,1:TRUE,1:TRUE,,1
218,2:FALSE,2:FALSE,,1
219,1:TRUE,1:TRUE,,1
220,1:TRUE,1:TRUE,,1
221,1:TRUE,1:TRUE,,1
222,2:FALSE,1:TRUE,+,1
223,2:FALSE,1:TRUE,+,1
224,2:FALSE,1:TRUE,+,1
225,1:TRUE,1:TRUE,,1
226,1:TRUE,1:TRUE,,1
227,2:FALSE,1:TRUE,+,1
228,1:TRUE,1:TRUE,,1
229,2:FALSE,1:TRUE,+,1
230,1:TRUE,1:TRUE,,1
231,2:FALSE,1:TRUE,+,1
232,2:FALSE,1:TRUE,+,1
233,1:TRUE,1:TRUE,,1
234,2:FALSE,1:TRUE,+,1
235,2:FALSE,2:FALSE,,1
236,2:FALSE,1:TRUE,+,1
237,2:FALSE,2:FALSE,,1
238,1:TRUE,1:TRUE,,1
239,1:TRUE,1:TRUE,,1
240,2:FALSE,1:TRUE,+,1
241,2:FALSE,1:TRUE,+,1
242,1:TRUE,1:TRUE,,1
243,2:FALSE,1:TRUE,+,1
244,2:FALSE,1:TRUE,+,1
245,1:TRUE,1:TRUE,,1
246,1:TRUE,1:TRUE,,1
247,1:TRUE,1:TRUE,,1
248,2:FALSE,1:TRUE,+,1
249,1:TRUE,1:TRUE,,1
250,2:FALSE,2:FALSE,,1
251,2:FALSE,1:TRUE,+,1
252,2:FALSE,1:TRUE,+,1
253,1:TRUE,1:TRUE,,1
254,2:FALSE,1:TRUE,+,1
255,2:FALSE,1:TRUE,+,1
256,1:TRUE,1:TRUE,,1
257,2:FALSE,1:TRUE,+,1
258,2:FALSE,1:TRUE,+,1
259,1:TRUE,1:TRUE,,1
260,2:FALSE,1:TRUE,+,1
261,1:TRUE,1:TRUE,,1
262,1:TRUE,1:TRUE,,1
263,2:FALSE,1:TRUE,+,1
264,1:TRUE,1:TRUE,,1
265,1:TRUE,1:TRUE,,1
266,1:TRUE,2:FALSE,+,1
267,1:TRUE,1:TRUE,,1
268,1:TRUE,1:TRUE,,1
269,2:FALSE,1:TRUE,+,1
270,1:TRUE,2:FALSE,+,1
271,2:FALSE,2:FALSE,,1
272,2:FALSE,2:FALSE,,1
273,2:FALSE,2:FALSE,,1
274,2:FALSE,2:FALSE,,1
275,1:TRUE,1:TRUE,,1
276,1:TRUE,1:TRUE,,1
277,2:FALSE,2:FALSE,,1
278,2:FALSE,1:TRUE,+,1
279,1:TRUE,1:TRUE,,1
280,2:FALSE,1:TRUE,+,1
281,1:TRUE,1:TRUE,,1
282,2:FALSE,2:FALSE,,1
283,2:FALSE,2:FALSE,,1
284,1:TRUE,1:TRUE,,1
285,2:FALSE,1:TRUE,+,1
286,2:FALSE,2:FALSE,,1
287,2:FALSE,2:FALSE,,1
288,2:FALSE,1:TRUE,+,1
289,2:FALSE,2:FALSE,,1
290,2:FALSE,2:FALSE,,1
291,2:FALSE,2:FALSE,,1
292,1:TRUE,1:TRUE,,1
293,1:TRUE,1:TRUE,,1
294,1:TRUE,1:TRUE,,1
295,2:FALSE,1:TRUE,+,1
296,1:TRUE,1:TRUE,,1
297,2:FALSE,1:TRUE,+,1
298,2:FALSE,2:FALSE,,1
299,1:TRUE,1:TRUE,,1
300,2:FALSE,1:TRUE,+,1
301,1:TRUE,1:TRUE,,1
302,1:TRUE,1:TRUE,,1
303,1:TRUE,1:TRUE,,1
304,1:TRUE,1:TRUE,,1
305,1:TRUE,1:TRUE,,1
306,2:FALSE,1:TRUE,+,1
307,2:FALSE,2:FALSE,,1
308,2:FALSE,1:TRUE,+,1
309,2:FALSE,1:TRUE,+,1
310,2:FALSE,1:TRUE,+,1
311,1:TRUE,1:TRUE,,1
312,1:TRUE,1:TRUE,,1
313,2:FALSE,2:FALSE,,1
314,1:TRUE,1:TRUE,,1
315,1:TRUE,1:TRUE,,1
316,2:FALSE,1:TRUE,+,1
317,2:FALSE,2:FALSE,,1
318,2:FALSE,1:TRUE,+,1
319,1:TRUE,1:TRUE,,1
320,2:FALSE,1:TRUE,+,1
321,2:FALSE,1:TRUE,+,1
322,1:TRUE,1:TRUE,,1
323,1:TRUE,1:TRUE,,1
324,2:FALSE,1:TRUE,+,1
325,2:FALSE,1:TRUE,+,1
326,2:FALSE,2:FALSE,,1
327,2:FALSE,2:FALSE,,1
328,1:TRUE,1:TRUE,,1
329,2:FALSE,2:FALSE,,1
330,1:TRUE,1:TRUE,,1
331,1:TRUE,1:TRUE,,1
332,1:TRUE,1:TRUE,,1
333,1:TRUE,1:TRUE,,1
334,2:FALSE,2:FALSE,,1
335,1:TRUE,1:TRUE,,1
336,2:FALSE,2:FALSE,,1
337,1:TRUE,1:TRUE,,1
338,1:TRUE,1:TRUE,,1
339,1:TRUE,1:TRUE,,1
340,2:FALSE,2:FALSE,,1
341,2:FALSE,2:FALSE,,1
342,2:FALSE,1:TRUE,+,1
343,2:FALSE,1:TRUE,+,1
344,2:FALSE,1:TRUE,+,1
345,2:FALSE,1:TRUE,+,1
346,2:FALSE,1:TRUE,+,1
347,1:TRUE,1:TRUE,,1
348,2:FALSE,2:FALSE,,1
349,2:FALSE,1:TRUE,+,1
350,2:FALSE,1:TRUE,+,1
351,2:FALSE,2:FALSE,,1
352,2:FALSE,2:FALSE,,1
353,1:TRUE,1:TRUE,,1
354,2:FALSE,2:FALSE,,1
355,2:FALSE,1:TRUE,+,1
356,2:FALSE,1:TRUE,+,1
357,2:FALSE,1:TRUE,+,1
358,2:FALSE,1:TRUE,+,1
359,1:TRUE,1:TRUE,,1
360,2:FALSE,1:TRUE,+,1
361,2:FALSE,1:TRUE,+,1
362,2:FALSE,1:TRUE,+,1
363,2:FALSE,2:FALSE,,1
364,2:FALSE,1:TRUE,+,1
365,2:FALSE,1:TRUE,+,1
366,2:FALSE,1:TRUE,+,1
367,1:TRUE,1:TRUE,,1
368,2:FALSE,1:TRUE,+,1
369,2:FALSE,1:TRUE,+,1
370,2:FALSE,1:TRUE,+,1
371,2:FALSE,1:TRUE,+,1
372,2:FALSE,1:TRUE,+,1
373,2:FALSE,1:TRUE,+,1
374,2:FALSE,1:TRUE,+,1
375,2:FALSE,1:TRUE,+,1
376,2:FALSE,2:FALSE,,1
377,2:FALSE,2:FALSE,,1
378,1:TRUE,1:TRUE,,1
379,2:FALSE,1:TRUE,+,1
380,1:TRUE,1:TRUE,,1
381,2:FALSE,1:TRUE,+,1
382,2:FALSE,2:FALSE,,1
383,2:FALSE,2:FALSE,,1
384,2:FALSE,2:FALSE,,1
385,2:FALSE,2:FALSE,,1
386,2:FALSE,2:FALSE,,1
387,2:FALSE,2:FALSE,,1
388,2:FALSE,2:FALSE,,1
389,2:FALSE,2:FALSE,,1
390,2:FALSE,2:FALSE,,1
391,2:FALSE,2:FALSE,,1
392,2:FALSE,2:FALSE,,1
393,1:TRUE,1:TRUE,,1
394,1:TRUE,1:TRUE,,1
395,1:TRUE,1:TRUE,,1
396,2:FALSE,1:TRUE,+,1
397,1:TRUE,1:TRUE,,1
398,1:TRUE,1:TRUE,,1
399,2:FALSE,1:TRUE,+,1
400,2:FALSE,1:TRUE,+,1
401,2:FALSE,1:TRUE,+,1
402,2:FALSE,2:FALSE,,1
403,2:FALSE,2:FALSE,,1
404,1:TRUE,1:TRUE,,1
405,2:FALSE,2:FALSE,,1
406,2:FALSE,2:FALSE,,1
407,2:FALSE,2:FALSE,,1
408,2:FALSE,2:FALSE,,1
409,2:FALSE,2:FALSE,,1
410,2:FALSE,2:FALSE,,1
411,2:FALSE,2:FALSE,,1
412,1:TRUE,1:TRUE,,1
413,2:FALSE,2:FALSE,,1
414,2:FALSE,2:FALSE,,1
415,2:FALSE,2:FALSE,,1
416,1:TRUE,1:TRUE,,1
417,1:TRUE,1:TRUE,,1
418,2:FALSE,1:TRUE,+,1
419,2:FALSE,1:TRUE,+,1
420,1:TRUE,1:TRUE,,1
421,2:FALSE,1:TRUE,+,1
422,1:TRUE,1:TRUE,,1
423,2:FALSE,1:TRUE,+,1
424,1:TRUE,1:TRUE,,1
425,2:FALSE,1:TRUE,+,1
426,2:FALSE,1:TRUE,+,1
427,1:TRUE,1:TRUE,,1
428,2:FALSE,1:TRUE,+,1
429,2:FALSE,1:TRUE,+,1
430,2:FALSE,1:TRUE,+,1
431,2:FALSE,1:TRUE,+,1
432,1:TRUE,1:TRUE,,1
433,2:FALSE,1:TRUE,+,1
434,1:TRUE,1:TRUE,,1
435,1:TRUE,2:FALSE,+,1
436,2:FALSE,1:TRUE,+,1
437,2:FALSE,2:FALSE,,1
438,2:FALSE,1:TRUE,+,1
439,2:FALSE,1:TRUE,+,1
440,2:FALSE,2:FALSE,,1
441,2:FALSE,2:FALSE,,1
442,2:FALSE,1:TRUE,+,1
443,2:FALSE,1:TRUE,+,1
444,2:FALSE,2:FALSE,,1
445,1:TRUE,1:TRUE,,1
446,1:TRUE,1:TRUE,,1
447,2:FALSE,2:FALSE,,1
448,2:FALSE,2:FALSE,,1
449,2:FALSE,2:FALSE,,1
450,2:FALSE,2:FALSE,,1
451,2:FALSE,2:FALSE,,1
452,2:FALSE,2:FALSE,,1
453,2:FALSE,2:FALSE,,1
454,2:FALSE,1:TRUE,+,1
455,1:TRUE,1:TRUE,,1
456,2:FALSE,2:FALSE,,1
457,2:FALSE,1:TRUE,+,1
458,2:FALSE,1:TRUE,+,1
459,1:TRUE,1:TRUE,,1
460,1:TRUE,1:TRUE,,1
461,1:TRUE,1:TRUE,,1
462,1:TRUE,1:TRUE,,1
463,2:FALSE,2:FALSE,,1
464,2:FALSE,2:FALSE,,1
465,2:FALSE,2:FALSE,,1
466,2:FALSE,1:TRUE,+,1
467,2:FALSE,2:FALSE,,1
468,2:FALSE,1:TRUE,+,1
469,2:FALSE,1:TRUE,+,1
470,2:FALSE,1:TRUE,+,1
471,1:TRUE,1:TRUE,,1
472,2:FALSE,1:TRUE,+,1
473,1:TRUE,1:TRUE,,1
474,2:FALSE,1:TRUE,+,1
475,2:FALSE,2:FALSE,,1
476,2:FALSE,2:FALSE,,1
477,2:FALSE,1:TRUE,+,1
478,2:FALSE,1:TRUE,+,1
479,2:FALSE,2:FALSE,,1
480,1:TRUE,1:TRUE,,1
481,2:FALSE,2:FALSE,,1
482,2:FALSE,1:TRUE,+,1
483,1:TRUE,1:TRUE,,1
484,2:FALSE,1:TRUE,+,1
485,2:FALSE,2:FALSE,,1
486,1:TRUE,1:TRUE,,1
487,1:TRUE,1:TRUE,,1
488,2:FALSE,2:FALSE,,1
489,2:FALSE,2:FALSE,,1
490,2:FALSE,2:FALSE,,1
491,2:FALSE,1:TRUE,+,1
492,1:TRUE,1:TRUE,,1
493,2:FALSE,2:FALSE,,1
494,2:FALSE,2:FALSE,,1
495,2:FALSE,2:FALSE,,1
496,1:TRUE,1:TRUE,,1
497,2:FALSE,1:TRUE,+,1
498,1:TRUE,1:TRUE,,1
499,2:FALSE,2:FALSE,,1
500,2:FALSE,2:FALSE,,1
501,2:FALSE,1:TRUE,+,1
502,1:TRUE,1:TRUE,,1
503,2:FALSE,1:TRUE,+,1
504,2:FALSE,2:FALSE,,1
505,1:TRUE,1:TRUE,,1
506,1:TRUE,1:TRUE,,1
507,2:FALSE,1:TRUE,+,1
508,2:FALSE,1:TRUE,+,1
509,1:TRUE,1:TRUE,,1
510,1:TRUE,1:TRUE,,1
511,2:FALSE,1:TRUE,+,1
512,2:FALSE,2:FALSE,,1
513,2:FALSE,2:FALSE,,1
514,2:FALSE,2:FALSE,,1
515,2:FALSE,2:FALSE,,1
516,2:FALSE,2:FALSE,,1
517,2:FALSE,2:FALSE,,1
518,2:FALSE,2:FALSE,,1
519,2:FALSE,2:FALSE,,1
520,2:FALSE,2:FALSE,,1
521,2:FALSE,2:FALSE,,1
522,1:TRUE,1:TRUE,,1
523,1:TRUE,1:TRUE,,1
524,1:TRUE,1:TRUE,,1
525,1:TRUE,1:TRUE,,1
526,1:TRUE,1:TRUE,,1
527,2:FALSE,2:FALSE,,1
528,1:TRUE,1:TRUE,,1
529,2:FALSE,1:TRUE,+,1
530,1:TRUE,1:TRUE,,1
531,2:FALSE,1:TRUE,+,1
532,2:FALSE,1:TRUE,+,1
533,2:FALSE,2:FALSE,,1
534,2:FALSE,1:TRUE,+,1
535,1:TRUE,1:TRUE,,1
536,2:FALSE,1:TRUE,+,1
537,2:FALSE,2:FALSE,,1
538,1:TRUE,1:TRUE,,1
539,2:FALSE,2:FALSE,,1
540,2:FALSE,2:FALSE,,1
541,1:TRUE,1:TRUE,,1
542,1:TRUE,1:TRUE,,1
543,1:TRUE,1:TRUE,,1
544,2:FALSE,1:TRUE,+,1
545,2:FALSE,1:TRUE,+,1
546,1:TRUE,1:TRUE,,1
547,2:FALSE,1:TRUE,+,1
548,2:FALSE,2:FALSE,,1
549,2:FALSE,1:TRUE,+,1
550,2:FALSE,2:FALSE,,1
551,1:TRUE,1:TRUE,,1
552,2:FALSE,2:FALSE,,1
553,2:FALSE,2:FALSE,,1
554,2:FALSE,1:TRUE,+,1
555,2:FALSE,2:FALSE,,1
556,2:FALSE,1:TRUE,+,1
557,1:TRUE,1:TRUE,,1
558,1:TRUE,1:TRUE,,1
559,2:FALSE,1:TRUE,+,1
560,2:FALSE,1:TRUE,+,1
561,2:FALSE,1:TRUE,+,1
562,2:FALSE,2:FALSE,,1
563,1:TRUE,1:TRUE,,1
564,2:FALSE,1:TRUE,+,1
565,1:TRUE,1:TRUE,,1
566,2:FALSE,1:TRUE,+,1
567,2:FALSE,1:TRUE,+,1
568,2:FALSE,1:TRUE,+,1
569,2:FALSE,1:TRUE,+,1
570,2:FALSE,1:TRUE,+,1
571,1:TRUE,1:TRUE,,1
572,2:FALSE,2:FALSE,,1
573,2:FALSE,1:TRUE,+,1
574,2:FALSE,1:TRUE,+,1
575,1:TRUE,1:TRUE,,1
576,2:FALSE,1:TRUE,+,1
577,1:TRUE,1:TRUE,,1
578,1:TRUE,1:TRUE,,1
579,2:FALSE,1:TRUE,+,1
580,1:TRUE,1:TRUE,,1
581,2:FALSE,1:TRUE,+,1
582,1:TRUE,1:TRUE,,1
583,2:FALSE,1:TRUE,+,1
584,2:FALSE,1:TRUE,+,1
585,2:FALSE,1:TRUE,+,1
586,1:TRUE,1:TRUE,,1
587,1:TRUE,1:TRUE,,1
588,2:FALSE,2:FALSE,,1
589,2:FALSE,2:FALSE,,1
590,2:FALSE,2:FALSE,,1
591,2:FALSE,2:FALSE,,1
592,2:FALSE,2:FALSE,,1
593,2:FALSE,2:FALSE,,1
594,2:FALSE,2:FALSE,,1
595,2:FALSE,2:FALSE,,1
596,2:FALSE,2:FALSE,,1
597,2:FALSE,2:FALSE,,1
598,1:TRUE,1:TRUE,,1
599,2:FALSE,1:TRUE,+,1
600,2:FALSE,2:FALSE,,1
601,2:FALSE,1:TRUE,+,1
602,1:TRUE,1:TRUE,,1
603,2:FALSE,1:TRUE,+,1
604,1:TRUE,1:TRUE,,1
605,1:TRUE,1:TRUE,,1
606,1:TRUE,1:TRUE,,1
607,2:FALSE,1:TRUE,+,1
608,1:TRUE,1:TRUE,,1
609,2:FALSE,2:FALSE,,1
610,2:FALSE,1:TRUE,+,1
611,1:TRUE,1:TRUE,,1
612,1:TRUE,1:TRUE,,1
613,2:FALSE,1:TRUE,+,1
614,2:FALSE,1:TRUE,+,1
615,2:FALSE,1:TRUE,+,1
616,2:FALSE,1:TRUE,+,1
617,1:TRUE,1:TRUE,,1
618,2:FALSE,1:TRUE,+,1
619,1:TRUE,1:TRUE,,1
620,2:FALSE,1:TRUE,+,1
621,2:FALSE,1:TRUE,+,1
622,2:FALSE,2:FALSE,,1
623,2:FALSE,1:TRUE,+,1
624,2:FALSE,2:FALSE,,1
625,2:FALSE,1:TRUE,+,1
626,2:FALSE,2:FALSE,,1
627,2:FALSE,2:FALSE,,1
628,1:TRUE,1:TRUE,,1
629,1:TRUE,1:TRUE,,1
630,1:TRUE,1:TRUE,,1
631,1:TRUE,1:TRUE,,1
632,2:FALSE,1:TRUE,+,1
633,2:FALSE,1:TRUE,+,1
634,2:FALSE,2:FALSE,,1
635,2:FALSE,2:FALSE,,1
636,2:FALSE,1:TRUE,+,1
637,2:FALSE,1:TRUE,+,1
638,2:FALSE,1:TRUE,+,1
639,1:TRUE,1:TRUE,,1
640,1:TRUE,1:TRUE,,1
641,2:FALSE,2:FALSE,,1
642,2:FALSE,2:FALSE,,1
643,2:FALSE,2:FALSE,,1
644,2:FALSE,2:FALSE,,1
645,2:FALSE,1:TRUE,+,1
646,2:FALSE,1:TRUE,+,1
647,2:FALSE,2:FALSE,,1
648,1:TRUE,1:TRUE,,1
649,2:FALSE,2:FALSE,,1
650,1:TRUE,1:TRUE,,1
651,1:TRUE,1:TRUE,,1
652,1:TRUE,1:TRUE,,1
653,1:TRUE,1:TRUE,,1
654,2:FALSE,2:FALSE,,1
655,1:TRUE,1:TRUE,,1
656,1:TRUE,1:TRUE,,1
657,2:FALSE,1:TRUE,+,1
658,2:FALSE,1:TRUE,+,1
659,1:TRUE,1:TRUE,,1
660,2:FALSE,1:TRUE,+,1
661,1:TRUE,1:TRUE,,1
662,1:TRUE,1:TRUE,,1
663,2:FALSE,1:TRUE,+,1
664,1:TRUE,1:TRUE,,1
665,2:FALSE,1:TRUE,+,1
666,1:TRUE,1:TRUE,,1
667,2:FALSE,2:FALSE,,1
668,1:TRUE,1:TRUE,,1
669,2:FALSE,1:TRUE,+,1
670,2:FALSE,2:FALSE,,1
671,2:FALSE,2:FALSE,,1
672,1:TRUE,1:TRUE,,1
673,1:TRUE,1:TRUE,,1
674,1:TRUE,2:FALSE,+,1
675,2:FALSE,2:FALSE,,1
676,1:TRUE,1:TRUE,,1
677,1:TRUE,1:TRUE,,1
678,2:FALSE,1:TRUE,+,1
679,2:FALSE,1:TRUE,+,1
680,2:FALSE,2:FALSE,,1
681,2:FALSE,2:FALSE,,1
682,2:FALSE,2:FALSE,,1
683,2:FALSE,2:FALSE,,1
684,2:FALSE,2:FALSE,,1
685,1:TRUE,1:TRUE,,1
686,2:FALSE,2:FALSE,,1
687,2:FALSE,2:FALSE,,1
688,1:TRUE,1:TRUE,,1
689,2:FALSE,2:FALSE,,1
690,2:FALSE,1:TRUE,+,1
691,2:FALSE,2:FALSE,,1
692,1:TRUE,1:TRUE,,1
693,1:TRUE,1:TRUE,,1
694,2:FALSE,1:TRUE,+,1
695,2:FALSE,1:TRUE,+,1
696,2:FALSE,1:TRUE,+,1
697,2:FALSE,2:FALSE,,1
698,1:TRUE,1:TRUE,,1
699,2:FALSE,2:FALSE,,1
700,2:FALSE,2:FALSE,,1
701,2:FALSE,1:TRUE,+,1
702,2:FALSE,2:FALSE,,1
703,1:TRUE,2:FALSE,+,1
704,2:FALSE,1:TRUE,+,1
705,2:FALSE,2:FALSE,,1
706,2:FALSE,2:FALSE,,1
707,2:FALSE,2:FALSE,,1
708,2:FALSE,2:FALSE,,1
709,2:FALSE,2:FALSE,,1
710,2:FALSE,2:FALSE,,1
711,2:FALSE,2:FALSE,,1
712,2:FALSE,2:FALSE,,1
713,2:FALSE,2:FALSE,,1
714,2:FALSE,2:FALSE,,1
715,2:FALSE,2:FALSE,,1
716,2:FALSE,2:FALSE,,1
717,2:FALSE,2:FALSE,,1
718,2:FALSE,2:FALSE,,1
719,2:FALSE,2:FALSE,,1
720,2:FALSE,1:TRUE,+,1
721,1:TRUE,1:TRUE,,1
722,2:FALSE,1:TRUE,+,1
