inst#,actual,predicted,error,prediction
360,2:FALSE,1:TRUE,+,0.78
361,1:TRUE,1:TRUE,,0.93
362,2:FALSE,1:TRUE,+,0.85
363,1:TRUE,1:TRUE,,0.65
364,2:FALSE,2:FALSE,,0.93
365,2:FALSE,1:TRUE,+,0.58
366,2:FALSE,2:FALSE,,0.88
367,2:FALSE,1:TRUE,+,0.89
368,1:TRUE,2:FALSE,+,0.89
369,2:FALSE,2:FALSE,,0.72
370,2:FALSE,1:TRUE,+,0.55
371,1:TRUE,2:FALSE,+,0.56
372,1:TRUE,1:TRUE,,0.98
373,2:FALSE,2:FALSE,,0.994
374,2:FALSE,2:FALSE,,1
375,1:TRUE,1:TRUE,,0.91
376,2:FALSE,2:FALSE,,0.995
377,2:FALSE,2:FALSE,,1
378,1:TRUE,1:TRUE,,0.93
379,2:FALSE,2:FALSE,,0.996
380,2:FALSE,2:FALSE,,0.999
381,2:FALSE,1:TRUE,+,0.5
382,1:TRUE,1:TRUE,,0.8
383,1:TRUE,1:TRUE,,0.62
384,2:FALSE,2:FALSE,,0.995
385,2:FALSE,2:FALSE,,0.999
386,2:FALSE,1:TRUE,+,0.6
387,1:TRUE,1:TRUE,,0.61
388,1:TRUE,1:TRUE,,0.89
389,1:TRUE,1:TRUE,,0.94
390,1:TRUE,1:TRUE,,0.77
391,2:FALSE,1:TRUE,+,0.7
392,1:TRUE,1:TRUE,,0.88
393,2:FALSE,2:FALSE,,1
394,2:FALSE,2:FALSE,,0.997
395,2:FALSE,2:FALSE,,1
396,2:FALSE,2:FALSE,,1
397,2:FALSE,2:FALSE,,1
398,2:FALSE,2:FALSE,,1
399,2:FALSE,2:FALSE,,1
400,1:TRUE,1:TRUE,,0.97
401,1:TRUE,1:TRUE,,0.97
402,2:FALSE,2:FALSE,,1
403,2:FALSE,2:FALSE,,1
404,2:FALSE,2:FALSE,,1
405,2:FALSE,2:FALSE,,1
406,1:TRUE,1:TRUE,,0.99
407,1:TRUE,1:TRUE,,0.84
408,2:FALSE,2:FALSE,,0.83
409,1:TRUE,1:TRUE,,0.51
410,1:TRUE,1:TRUE,,0.62
411,2:FALSE,2:FALSE,,0.75
412,1:TRUE,1:TRUE,,0.56
413,1:TRUE,1:TRUE,,0.52
414,2:FALSE,2:FALSE,,0.66
415,1:TRUE,1:TRUE,,0.87
416,1:TRUE,1:TRUE,,0.69
417,2:FALSE,2:FALSE,,1
418,2:FALSE,2:FALSE,,1
419,2:FALSE,2:FALSE,,1
420,2:FALSE,2:FALSE,,1
421,2:FALSE,2:FALSE,,1
422,2:FALSE,2:FALSE,,1
423,2:FALSE,2:FALSE,,1
424,2:FALSE,2:FALSE,,1
425,2:FALSE,2:FALSE,,1
426,2:FALSE,2:FALSE,,1
427,2:FALSE,2:FALSE,,1
428,1:TRUE,1:TRUE,,0.82
429,2:FALSE,1:TRUE,+,0.65
430,1:TRUE,1:TRUE,,0.82
431,1:TRUE,1:TRUE,,0.78
432,1:TRUE,1:TRUE,,0.78
433,1:TRUE,2:FALSE,+,0.6
434,1:TRUE,1:TRUE,,0.76
435,1:TRUE,1:TRUE,,0.8
436,2:FALSE,2:FALSE,,0.91
437,2:FALSE,1:TRUE,+,0.65
438,2:FALSE,1:TRUE,+,0.6
439,2:FALSE,1:TRUE,+,0.84
440,1:TRUE,1:TRUE,,0.66
441,2:FALSE,2:FALSE,,0.84
442,1:TRUE,1:TRUE,,0.99
443,1:TRUE,1:TRUE,,0.99
444,2:FALSE,2:FALSE,,0.71
445,1:TRUE,1:TRUE,,0.74
446,1:TRUE,2:FALSE,+,0.54
447,1:TRUE,1:TRUE,,0.83
448,2:FALSE,1:TRUE,+,0.78
449,1:TRUE,1:TRUE,,0.77
450,2:FALSE,2:FALSE,,0.84
451,1:TRUE,1:TRUE,,0.86
452,2:FALSE,2:FALSE,,1
453,2:FALSE,2:FALSE,,1
454,2:FALSE,2:FALSE,,0.78
455,2:FALSE,1:TRUE,+,0.52
456,1:TRUE,1:TRUE,,0.65
457,1:TRUE,1:TRUE,,0.94
458,2:FALSE,2:FALSE,,1
459,2:FALSE,2:FALSE,,1
460,2:FALSE,2:FALSE,,1
461,2:FALSE,2:FALSE,,0.981
462,2:FALSE,2:FALSE,,0.991
463,2:FALSE,2:FALSE,,1
464,1:TRUE,2:FALSE,+,0.61
465,1:TRUE,1:TRUE,,0.71
466,1:TRUE,1:TRUE,,0.53
467,2:FALSE,2:FALSE,,0.67
468,2:FALSE,2:FALSE,,0.74
469,2:FALSE,2:FALSE,,0.74
470,2:FALSE,2:FALSE,,0.6
471,2:FALSE,2:FALSE,,0.86
472,2:FALSE,2:FALSE,,0.91
473,1:TRUE,1:TRUE,,0.78
474,2:FALSE,2:FALSE,,0.92
475,2:FALSE,2:FALSE,,0.88
476,2:FALSE,2:FALSE,,1
477,1:TRUE,1:TRUE,,0.95
478,1:TRUE,1:TRUE,,0.98
479,1:TRUE,1:TRUE,,0.72
480,2:FALSE,2:FALSE,,0.64
481,2:FALSE,2:FALSE,,0.71
482,2:FALSE,2:FALSE,,1
483,1:TRUE,2:FALSE,+,0.83
484,1:TRUE,1:TRUE,,0.59
485,1:TRUE,2:FALSE,+,0.59
486,1:TRUE,1:TRUE,,0.85
487,1:TRUE,1:TRUE,,0.89
488,2:FALSE,2:FALSE,,0.78
489,2:FALSE,1:TRUE,+,0.65
490,1:TRUE,1:TRUE,,0.6
491,2:FALSE,2:FALSE,,0.89
492,1:TRUE,1:TRUE,,0.91
493,1:TRUE,1:TRUE,,0.96
494,1:TRUE,1:TRUE,,0.57
495,2:FALSE,1:TRUE,+,0.6
496,2:FALSE,2:FALSE,,0.74
497,2:FALSE,2:FALSE,,0.8
498,1:TRUE,1:TRUE,,0.54
499,1:TRUE,1:TRUE,,0.92
500,2:FALSE,1:TRUE,+,0.65
501,2:FALSE,1:TRUE,+,0.65
502,2:FALSE,2:FALSE,,0.95
503,2:FALSE,2:FALSE,,0.6
504,2:FALSE,2:FALSE,,0.55
505,2:FALSE,2:FALSE,,0.79
506,2:FALSE,2:FALSE,,0.81
507,2:FALSE,1:TRUE,+,0.55
508,2:FALSE,2:FALSE,,1
509,2:FALSE,1:TRUE,+,0.75
510,2:FALSE,2:FALSE,,1
511,1:TRUE,1:TRUE,,0.96
512,2:FALSE,2:FALSE,,0.65
513,2:FALSE,1:TRUE,+,0.51
514,1:TRUE,1:TRUE,,0.93
515,2:FALSE,1:TRUE,+,0.67
516,1:TRUE,1:TRUE,,0.8
517,1:TRUE,1:TRUE,,1
518,1:TRUE,2:FALSE,+,0.53
519,2:FALSE,1:TRUE,+,0.61
520,2:FALSE,1:TRUE,+,0.51
521,1:TRUE,1:TRUE,,0.99
522,1:TRUE,2:FALSE,+,0.79
523,1:TRUE,2:FALSE,+,0.59
524,1:TRUE,1:TRUE,,0.79
525,2:FALSE,2:FALSE,,0.998
526,1:TRUE,1:TRUE,,0.587
527,1:TRUE,2:FALSE,+,0.869
528,1:TRUE,1:TRUE,,0.898
529,2:FALSE,2:FALSE,,0.667
530,1:TRUE,1:TRUE,,0.557
531,1:TRUE,1:TRUE,,0.76
532,2:FALSE,1:TRUE,+,0.77
533,1:TRUE,1:TRUE,,0.55
534,2:FALSE,2:FALSE,,0.72
535,1:TRUE,2:FALSE,+,0.81
536,2:FALSE,2:FALSE,,0.91
537,1:TRUE,1:TRUE,,0.55
538,2:FALSE,2:FALSE,,0.97
539,2:FALSE,2:FALSE,,0.71
540,2:FALSE,1:TRUE,+,0.57
541,2:FALSE,1:TRUE,+,0.56
542,1:TRUE,1:TRUE,,0.66
543,1:TRUE,1:TRUE,,0.72
544,1:TRUE,1:TRUE,,0.78
545,1:TRUE,1:TRUE,,0.6
546,2:FALSE,2:FALSE,,0.83
547,1:TRUE,2:FALSE,+,0.8
548,2:FALSE,2:FALSE,,0.57
549,2:FALSE,1:TRUE,+,0.51
550,1:TRUE,1:TRUE,,0.92
551,2:FALSE,2:FALSE,,0.85
552,2:FALSE,2:FALSE,,1
553,2:FALSE,2:FALSE,,1
554,1:TRUE,1:TRUE,,0.96
555,2:FALSE,2:FALSE,,1
556,2:FALSE,2:FALSE,,0.99
557,2:FALSE,2:FALSE,,1
558,2:FALSE,2:FALSE,,1
559,2:FALSE,2:FALSE,,1
560,2:FALSE,2:FALSE,,0.64
561,2:FALSE,2:FALSE,,1
562,2:FALSE,2:FALSE,,0.72
563,1:TRUE,2:FALSE,+,0.66
564,1:TRUE,1:TRUE,,0.75
565,1:TRUE,2:FALSE,+,0.64
566,1:TRUE,1:TRUE,,0.64
567,1:TRUE,1:TRUE,,0.66
568,2:FALSE,2:FALSE,,0.53
569,2:FALSE,2:FALSE,,0.62
570,2:FALSE,2:FALSE,,0.58
571,2:FALSE,2:FALSE,,0.9
572,2:FALSE,2:FALSE,,0.9
573,2:FALSE,2:FALSE,,0.82
574,1:TRUE,1:TRUE,,0.8
575,1:TRUE,2:FALSE,+,0.83
576,1:TRUE,1:TRUE,,0.76
577,1:TRUE,1:TRUE,,0.53
578,1:TRUE,1:TRUE,,0.72
579,1:TRUE,1:TRUE,,0.67
580,1:TRUE,2:FALSE,+,0.58
581,1:TRUE,1:TRUE,,0.73
582,1:TRUE,1:TRUE,,0.79
583,2:FALSE,1:TRUE,+,0.88
584,2:FALSE,2:FALSE,,0.57
585,1:TRUE,1:TRUE,,0.65
586,2:FALSE,2:FALSE,,0.61
587,2:FALSE,2:FALSE,,0.78
588,2:FALSE,2:FALSE,,0.75
589,1:TRUE,1:TRUE,,0.66
590,2:FALSE,2:FALSE,,0.63
591,1:TRUE,1:TRUE,,0.54
592,1:TRUE,1:TRUE,,0.55
593,1:TRUE,1:TRUE,,0.52
594,2:FALSE,2:FALSE,,0.76
595,2:FALSE,2:FALSE,,0.55
596,2:FALSE,1:TRUE,+,0.5
597,1:TRUE,1:TRUE,,0.54
598,2:FALSE,2:FALSE,,0.58
599,2:FALSE,2:FALSE,,0.59
600,2:FALSE,2:FALSE,,0.95
601,2:FALSE,2:FALSE,,0.77
602,2:FALSE,2:FALSE,,0.74
603,2:FALSE,2:FALSE,,0.8
604,2:FALSE,2:FALSE,,0.82
605,2:FALSE,2:FALSE,,0.65
606,2:FALSE,1:TRUE,+,0.51
607,2:FALSE,2:FALSE,,0.98
608,2:FALSE,2:FALSE,,0.96
609,2:FALSE,2:FALSE,,0.79
610,1:TRUE,2:FALSE,+,0.74
611,1:TRUE,1:TRUE,,0.55
612,2:FALSE,2:FALSE,,1
613,2:FALSE,2:FALSE,,0.662
614,2:FALSE,1:TRUE,+,0.66
615,2:FALSE,2:FALSE,,0.9
616,1:TRUE,1:TRUE,,0.78
617,2:FALSE,2:FALSE,,0.57
618,1:TRUE,1:TRUE,,0.64
619,2:FALSE,2:FALSE,,0.82
620,1:TRUE,1:TRUE,,0.87
621,1:TRUE,1:TRUE,,0.8
622,1:TRUE,1:TRUE,,0.88
623,1:TRUE,1:TRUE,,0.95
624,1:TRUE,1:TRUE,,0.78
625,1:TRUE,1:TRUE,,0.74
626,1:TRUE,1:TRUE,,0.64
627,1:TRUE,1:TRUE,,0.69
628,1:TRUE,2:FALSE,+,0.56
629,1:TRUE,1:TRUE,,0.99
630,2:FALSE,2:FALSE,,1
631,2:FALSE,2:FALSE,,1
632,2:FALSE,2:FALSE,,1
633,2:FALSE,2:FALSE,,1
634,2:FALSE,2:FALSE,,1
635,2:FALSE,1:TRUE,+,0.83
636,2:FALSE,2:FALSE,,1
637,2:FALSE,2:FALSE,,1
638,1:TRUE,1:TRUE,,0.85
639,2:FALSE,2:FALSE,,0.56
640,2:FALSE,2:FALSE,,1
641,2:FALSE,2:FALSE,,0.984
642,2:FALSE,2:FALSE,,0.981
643,2:FALSE,2:FALSE,,1
644,2:FALSE,2:FALSE,,1
645,2:FALSE,2:FALSE,,1
646,2:FALSE,2:FALSE,,0.981
647,2:FALSE,2:FALSE,,0.991
648,2:FALSE,2:FALSE,,0.989
649,2:FALSE,2:FALSE,,1
650,2:FALSE,2:FALSE,,0.99
651,2:FALSE,2:FALSE,,1
652,2:FALSE,2:FALSE,,0.959
653,1:TRUE,2:FALSE,+,0.66
654,1:TRUE,1:TRUE,,0.8
655,1:TRUE,1:TRUE,,0.84
656,1:TRUE,1:TRUE,,0.78
657,1:TRUE,1:TRUE,,0.68
658,1:TRUE,1:TRUE,,0.5
659,1:TRUE,2:FALSE,+,0.52
660,1:TRUE,2:FALSE,+,0.54
661,2:FALSE,2:FALSE,,0.92
662,2:FALSE,2:FALSE,,0.69
663,1:TRUE,1:TRUE,,0.94
664,2:FALSE,2:FALSE,,0.57
665,1:TRUE,1:TRUE,,0.72
666,2:FALSE,2:FALSE,,0.51
667,1:TRUE,1:TRUE,,0.82
668,1:TRUE,1:TRUE,,0.63
669,2:FALSE,1:TRUE,+,0.62
670,2:FALSE,1:TRUE,+,0.77
671,1:TRUE,2:FALSE,+,0.66
