inst#,actual,predicted,error,prediction
119,2:FALSE,1:TRUE,+,0.88
120,2:FALSE,1:TRUE,+,0.89
121,1:TRUE,1:TRUE,,0.97
122,2:FALSE,2:FALSE,,0.61
123,2:FALSE,2:FALSE,,0.65
124,2:FALSE,1:TRUE,+,0.64
125,1:TRUE,1:TRUE,,0.98
126,2:FALSE,1:TRUE,+,0.72
127,1:TRUE,2:FALSE,+,0.53
128,1:TRUE,1:TRUE,,0.91
129,2:FALSE,2:FALSE,,0.72
130,2:FALSE,1:TRUE,+,0.69
131,2:FALSE,1:TRUE,+,0.58
132,2:FALSE,2:FALSE,,0.52
133,1:TRUE,1:TRUE,,0.72
134,1:TRUE,1:TRUE,,1
135,1:TRUE,1:TRUE,,0.69
136,2:FALSE,1:TRUE,+,0.84
137,1:TRUE,1:TRUE,,0.98
138,1:TRUE,1:TRUE,,0.62
139,2:FALSE,2:FALSE,,0.78
140,2:FALSE,1:TRUE,+,0.86
141,1:TRUE,1:TRUE,,0.9
142,1:TRUE,1:TRUE,,0.84
143,1:TRUE,1:TRUE,,0.94
144,1:TRUE,1:TRUE,,0.97
145,2:FALSE,2:FALSE,,0.54
146,2:FALSE,1:TRUE,+,0.6
147,2:FALSE,1:TRUE,+,0.62
148,2:FALSE,1:TRUE,+,0.53
149,1:TRUE,1:TRUE,,0.74
150,2:FALSE,1:TRUE,+,0.54
151,1:TRUE,1:TRUE,,0.52
152,2:FALSE,2:FALSE,,0.97
153,2:FALSE,2:FALSE,,0.67
154,2:FALSE,2:FALSE,,1
155,2:FALSE,2:FALSE,,0.99
156,1:TRUE,1:TRUE,,0.99
157,2:FALSE,2:FALSE,,1
158,1:TRUE,1:TRUE,,0.85
159,1:TRUE,1:TRUE,,0.94
160,1:TRUE,1:TRUE,,0.93
161,2:FALSE,2:FALSE,,1
162,1:TRUE,1:TRUE,,0.84
163,1:TRUE,1:TRUE,,0.76
164,2:FALSE,1:TRUE,+,0.82
165,2:FALSE,2:FALSE,,0.8
166,1:TRUE,2:FALSE,+,0.76
167,2:FALSE,2:FALSE,,0.95
168,2:FALSE,2:FALSE,,0.91
169,1:TRUE,1:TRUE,,0.71
170,2:FALSE,1:TRUE,+,0.84
171,1:TRUE,1:TRUE,,0.98
172,2:FALSE,2:FALSE,,0.68
173,2:FALSE,1:TRUE,+,0.51
174,2:FALSE,1:TRUE,+,0.77
175,1:TRUE,1:TRUE,,0.54
176,2:FALSE,2:FALSE,,0.78
177,2:FALSE,2:FALSE,,0.95
178,2:FALSE,2:FALSE,,0.95
179,2:FALSE,1:TRUE,+,0.6
180,1:TRUE,1:TRUE,,0.59
181,1:TRUE,1:TRUE,,0.59
182,2:FALSE,2:FALSE,,0.96
183,2:FALSE,2:FALSE,,1
184,2:FALSE,2:FALSE,,0.99
185,2:FALSE,2:FALSE,,0.99
186,2:FALSE,2:FALSE,,0.99
187,2:FALSE,2:FALSE,,1
188,2:FALSE,2:FALSE,,1
189,2:FALSE,2:FALSE,,0.982
190,2:FALSE,2:FALSE,,1
191,1:TRUE,1:TRUE,,0.94
192,1:TRUE,1:TRUE,,0.95
193,1:TRUE,1:TRUE,,0.84
194,1:TRUE,1:TRUE,,0.9
195,2:FALSE,1:TRUE,+,0.92
196,1:TRUE,1:TRUE,,0.81
197,1:TRUE,2:FALSE,+,0.77
198,2:FALSE,2:FALSE,,1
199,2:FALSE,2:FALSE,,0.99
200,2:FALSE,2:FALSE,,1
201,2:FALSE,2:FALSE,,0.99
202,2:FALSE,2:FALSE,,0.99
203,2:FALSE,2:FALSE,,0.99
204,2:FALSE,2:FALSE,,0.99
205,2:FALSE,2:FALSE,,0.99
206,2:FALSE,2:FALSE,,1
207,2:FALSE,2:FALSE,,1
208,2:FALSE,2:FALSE,,1
209,2:FALSE,2:FALSE,,1
210,2:FALSE,2:FALSE,,1
211,2:FALSE,2:FALSE,,0.99
212,2:FALSE,2:FALSE,,1
213,2:FALSE,2:FALSE,,1
214,1:TRUE,1:TRUE,,0.76
215,2:FALSE,2:FALSE,,0.55
216,2:FALSE,2:FALSE,,0.55
217,2:FALSE,1:TRUE,+,0.76
218,2:FALSE,1:TRUE,+,0.95
219,1:TRUE,2:FALSE,+,0.66
220,1:TRUE,1:TRUE,,0.72
221,1:TRUE,1:TRUE,,0.68
222,2:FALSE,1:TRUE,+,0.75
223,2:FALSE,1:TRUE,+,0.56
224,1:TRUE,1:TRUE,,0.88
225,1:TRUE,1:TRUE,,0.77
226,2:FALSE,2:FALSE,,1
227,2:FALSE,1:TRUE,+,0.69
228,2:FALSE,1:TRUE,+,0.54
229,2:FALSE,1:TRUE,+,0.67
230,2:FALSE,1:TRUE,+,0.87
231,2:FALSE,1:TRUE,+,0.68
232,1:TRUE,2:FALSE,+,0.67
233,2:FALSE,2:FALSE,,1
234,1:TRUE,1:TRUE,,0.82
235,1:TRUE,1:TRUE,,0.74
236,2:FALSE,2:FALSE,,1
237,1:TRUE,1:TRUE,,0.78
238,2:FALSE,2:FALSE,,0.54
239,1:TRUE,1:TRUE,,0.78
240,1:TRUE,1:TRUE,,0.73
241,1:TRUE,1:TRUE,,0.98
242,2:FALSE,2:FALSE,,0.61
243,2:FALSE,2:FALSE,,0.53
244,1:TRUE,1:TRUE,,0.65
245,2:FALSE,1:TRUE,+,0.91
246,1:TRUE,1:TRUE,,0.72
247,1:TRUE,1:TRUE,,0.67
248,2:FALSE,1:TRUE,+,0.59
249,2:FALSE,2:FALSE,,0.77
250,2:FALSE,2:FALSE,,1
251,2:FALSE,1:TRUE,+,0.86
252,2:FALSE,2:FALSE,,1
253,2:FALSE,1:TRUE,+,0.51
254,2:FALSE,2:FALSE,,0.52
255,2:FALSE,1:TRUE,+,0.93
256,2:FALSE,2:FALSE,,0.53
257,2:FALSE,1:TRUE,+,0.73
258,1:TRUE,1:TRUE,,0.95
259,1:TRUE,1:TRUE,,1
260,1:TRUE,1:TRUE,,0.99
261,1:TRUE,1:TRUE,,0.61
262,2:FALSE,1:TRUE,+,0.81
263,1:TRUE,1:TRUE,,0.58
264,2:FALSE,1:TRUE,+,0.83
265,1:TRUE,1:TRUE,,0.72
266,2:FALSE,1:TRUE,+,0.86
267,1:TRUE,1:TRUE,,0.97
268,1:TRUE,1:TRUE,,0.74
269,1:TRUE,1:TRUE,,0.91
270,1:TRUE,1:TRUE,,0.77
271,1:TRUE,1:TRUE,,0.86
272,2:FALSE,1:TRUE,+,0.66
273,2:FALSE,2:FALSE,,0.56
274,2:FALSE,2:FALSE,,1
275,2:FALSE,2:FALSE,,0.59
276,2:FALSE,2:FALSE,,1
277,2:FALSE,2:FALSE,,1
278,1:TRUE,1:TRUE,,0.9
279,2:FALSE,2:FALSE,,1
280,2:FALSE,1:TRUE,+,0.61
281,2:FALSE,2:FALSE,,0.981
282,1:TRUE,2:FALSE,+,0.51
283,2:FALSE,2:FALSE,,0.96
284,1:TRUE,1:TRUE,,0.85
285,2:FALSE,2:FALSE,,0.67
286,2:FALSE,2:FALSE,,0.63
287,1:TRUE,1:TRUE,,0.75
288,2:FALSE,2:FALSE,,1
289,1:TRUE,2:FALSE,+,0.6
290,1:TRUE,1:TRUE,,0.75
291,1:TRUE,1:TRUE,,0.65
292,2:FALSE,2:FALSE,,0.77
293,2:FALSE,2:FALSE,,0.54
294,2:FALSE,2:FALSE,,0.58
295,2:FALSE,2:FALSE,,0.53
296,1:TRUE,1:TRUE,,0.98
297,1:TRUE,1:TRUE,,0.73
298,2:FALSE,2:FALSE,,1
299,2:FALSE,2:FALSE,,0.66
300,1:TRUE,1:TRUE,,0.58
301,1:TRUE,1:TRUE,,0.61
302,2:FALSE,1:TRUE,+,0.85
303,2:FALSE,2:FALSE,,1
304,2:FALSE,2:FALSE,,0.79
305,1:TRUE,1:TRUE,,0.94
306,2:FALSE,2:FALSE,,0.75
307,2:FALSE,1:TRUE,+,0.94
308,2:FALSE,1:TRUE,+,0.51
309,2:FALSE,2:FALSE,,0.998
310,2:FALSE,2:FALSE,,0.992
311,2:FALSE,1:TRUE,+,0.97
312,2:FALSE,2:FALSE,,1
313,2:FALSE,2:FALSE,,1
314,2:FALSE,2:FALSE,,0.84
315,2:FALSE,2:FALSE,,1
316,2:FALSE,2:FALSE,,0.999
317,2:FALSE,2:FALSE,,1
318,2:FALSE,2:FALSE,,1
319,2:FALSE,2:FALSE,,1
320,2:FALSE,1:TRUE,+,0.6
321,2:FALSE,2:FALSE,,0.88
322,1:TRUE,1:TRUE,,0.91
323,1:TRUE,1:TRUE,,0.74
324,2:FALSE,2:FALSE,,0.52
325,2:FALSE,1:TRUE,+,0.7
326,2:FALSE,2:FALSE,,0.91
327,2:FALSE,1:TRUE,+,0.67
328,2:FALSE,2:FALSE,,1
329,1:TRUE,1:TRUE,,0.59
330,1:TRUE,1:TRUE,,0.85
331,2:FALSE,2:FALSE,,1
332,2:FALSE,1:TRUE,+,0.81
333,1:TRUE,1:TRUE,,0.86
334,2:FALSE,2:FALSE,,0.88
335,1:TRUE,1:TRUE,,0.99
336,1:TRUE,1:TRUE,,0.91
337,1:TRUE,1:TRUE,,0.85
338,2:FALSE,2:FALSE,,0.99
339,1:TRUE,1:TRUE,,0.88
340,2:FALSE,2:FALSE,,0.64
341,2:FALSE,2:FALSE,,0.813
342,2:FALSE,1:TRUE,+,0.5
343,2:FALSE,2:FALSE,,0.55
344,2:FALSE,1:TRUE,+,0.5
345,1:TRUE,1:TRUE,,0.95
346,2:FALSE,2:FALSE,,0.6
347,1:TRUE,1:TRUE,,0.62
348,1:TRUE,1:TRUE,,0.9
349,2:FALSE,1:TRUE,+,0.87
350,2:FALSE,1:TRUE,+,0.82
351,2:FALSE,1:TRUE,+,0.77
352,2:FALSE,1:TRUE,+,0.52
353,1:TRUE,1:TRUE,,0.88
354,1:TRUE,1:TRUE,,0.9
355,1:TRUE,1:TRUE,,0.88
356,1:TRUE,1:TRUE,,0.79
357,2:FALSE,2:FALSE,,0.99
358,1:TRUE,1:TRUE,,0.7
359,2:FALSE,1:TRUE,+,0.58
360,2:FALSE,2:FALSE,,0.83
361,2:FALSE,1:TRUE,+,0.82
362,1:TRUE,1:TRUE,,0.99
363,2:FALSE,2:FALSE,,0.79
364,2:FALSE,2:FALSE,,0.66
365,1:TRUE,1:TRUE,,0.63
366,1:TRUE,1:TRUE,,0.75
367,1:TRUE,1:TRUE,,0.87
368,1:TRUE,1:TRUE,,0.96
369,2:FALSE,2:FALSE,,0.64
370,2:FALSE,2:FALSE,,0.71
371,1:TRUE,1:TRUE,,0.89
372,2:FALSE,2:FALSE,,0.64
373,1:TRUE,1:TRUE,,0.84
374,2:FALSE,1:TRUE,+,0.81
375,1:TRUE,1:TRUE,,0.85
376,2:FALSE,2:FALSE,,0.7
377,2:FALSE,2:FALSE,,1
378,2:FALSE,2:FALSE,,1
379,2:FALSE,1:TRUE,+,0.5
380,2:FALSE,2:FALSE,,0.51
381,2:FALSE,1:TRUE,+,0.62
382,2:FALSE,1:TRUE,+,0.8
383,2:FALSE,2:FALSE,,0.991
384,2:FALSE,2:FALSE,,0.996
385,2:FALSE,2:FALSE,,1
386,2:FALSE,2:FALSE,,0.984
387,2:FALSE,2:FALSE,,1
388,2:FALSE,2:FALSE,,1
389,2:FALSE,2:FALSE,,1
390,2:FALSE,2:FALSE,,1
391,2:FALSE,2:FALSE,,1
392,2:FALSE,2:FALSE,,0.98
393,2:FALSE,2:FALSE,,1
394,2:FALSE,2:FALSE,,0.99
395,2:FALSE,2:FALSE,,0.99
396,2:FALSE,2:FALSE,,1
397,2:FALSE,2:FALSE,,1
398,2:FALSE,2:FALSE,,1
399,2:FALSE,2:FALSE,,0.98
400,2:FALSE,2:FALSE,,0.99
401,2:FALSE,2:FALSE,,0.57
402,2:FALSE,2:FALSE,,0.54
403,1:TRUE,1:TRUE,,0.85
404,2:FALSE,1:TRUE,+,0.7
405,1:TRUE,1:TRUE,,0.92
406,1:TRUE,2:FALSE,+,0.59
407,1:TRUE,1:TRUE,,0.7
408,2:FALSE,2:FALSE,,0.68
409,2:FALSE,1:TRUE,+,0.73
410,2:FALSE,1:TRUE,+,0.69
411,2:FALSE,2:FALSE,,0.73
412,1:TRUE,1:TRUE,,0.67
413,2:FALSE,1:TRUE,+,0.77
414,1:TRUE,2:FALSE,+,0.55
415,1:TRUE,1:TRUE,,0.97
416,2:FALSE,1:TRUE,+,0.88
417,1:TRUE,1:TRUE,,0.67
418,1:TRUE,1:TRUE,,0.89
419,2:FALSE,1:TRUE,+,0.6
420,2:FALSE,1:TRUE,+,0.65
421,1:TRUE,1:TRUE,,0.61
422,2:FALSE,2:FALSE,,0.99
423,2:FALSE,2:FALSE,,1
424,2:FALSE,2:FALSE,,1
425,2:FALSE,2:FALSE,,1
426,2:FALSE,2:FALSE,,0.69
427,2:FALSE,2:FALSE,,1
428,2:FALSE,2:FALSE,,1
429,2:FALSE,2:FALSE,,1
430,2:FALSE,1:TRUE,+,0.66
431,2:FALSE,1:TRUE,+,0.53
432,2:FALSE,1:TRUE,+,0.73
433,2:FALSE,1:TRUE,+,0.65
434,2:FALSE,2:FALSE,,0.79
435,2:FALSE,1:TRUE,+,0.69
436,2:FALSE,2:FALSE,,1
437,2:FALSE,1:TRUE,+,0.81
438,2:FALSE,2:FALSE,,0.94
439,2:FALSE,2:FALSE,,0.94
440,1:TRUE,1:TRUE,,0.51
441,1:TRUE,1:TRUE,,0.92
442,2:FALSE,2:FALSE,,0.87
443,1:TRUE,2:FALSE,+,0.85
444,1:TRUE,1:TRUE,,0.83
445,2:FALSE,1:TRUE,+,0.69
446,2:FALSE,2:FALSE,,0.84
447,1:TRUE,2:FALSE,+,0.73
448,2:FALSE,1:TRUE,+,0.51
449,2:FALSE,2:FALSE,,0.58
450,2:FALSE,2:FALSE,,1
451,2:FALSE,2:FALSE,,1
452,2:FALSE,1:TRUE,+,0.53
453,2:FALSE,1:TRUE,+,0.51
454,1:TRUE,1:TRUE,,0.88
455,2:FALSE,1:TRUE,+,0.92
456,2:FALSE,1:TRUE,+,0.89
457,1:TRUE,1:TRUE,,0.77
458,2:FALSE,1:TRUE,+,0.81
459,1:TRUE,1:TRUE,,0.87
460,2:FALSE,1:TRUE,+,0.76
461,1:TRUE,1:TRUE,,0.85
462,2:FALSE,1:TRUE,+,0.67
463,2:FALSE,1:TRUE,+,0.6
464,2:FALSE,1:TRUE,+,0.89
465,2:FALSE,1:TRUE,+,0.61
466,1:TRUE,1:TRUE,,0.62
467,2:FALSE,1:TRUE,+,0.59
468,2:FALSE,1:TRUE,+,0.87
469,1:TRUE,1:TRUE,,0.95
470,1:TRUE,1:TRUE,,0.79
471,1:TRUE,1:TRUE,,0.88
472,2:FALSE,1:TRUE,+,0.74
473,2:FALSE,2:FALSE,,0.72
474,2:FALSE,2:FALSE,,1
475,2:FALSE,2:FALSE,,1
476,2:FALSE,2:FALSE,,0.74
477,2:FALSE,2:FALSE,,1
478,1:TRUE,1:TRUE,,0.81
479,2:FALSE,2:FALSE,,1
480,2:FALSE,2:FALSE,,0.998
481,1:TRUE,1:TRUE,,0.68
482,2:FALSE,2:FALSE,,0.64
483,1:TRUE,1:TRUE,,0.94
484,1:TRUE,1:TRUE,,0.96
485,2:FALSE,1:TRUE,+,0.69
486,2:FALSE,1:TRUE,+,0.66
487,2:FALSE,1:TRUE,+,0.58
488,1:TRUE,1:TRUE,,0.91
489,2:FALSE,1:TRUE,+,0.72
490,2:FALSE,1:TRUE,+,0.73
491,2:FALSE,2:FALSE,,0.54
492,1:TRUE,1:TRUE,,0.98
493,2:FALSE,2:FALSE,,0.63
494,1:TRUE,2:FALSE,+,0.71
495,2:FALSE,1:TRUE,+,0.73
496,2:FALSE,1:TRUE,+,0.67
497,1:TRUE,2:FALSE,+,0.7
498,1:TRUE,1:TRUE,,0.92
499,1:TRUE,1:TRUE,,0.65
500,2:FALSE,2:FALSE,,0.51
501,1:TRUE,1:TRUE,,0.62
502,2:FALSE,1:TRUE,+,0.56
503,2:FALSE,2:FALSE,,1
504,2:FALSE,2:FALSE,,0.99
505,1:TRUE,1:TRUE,,0.88
506,2:FALSE,2:FALSE,,1
507,1:TRUE,1:TRUE,,0.74
508,2:FALSE,2:FALSE,,0.8
509,2:FALSE,2:FALSE,,0.89
510,1:TRUE,1:TRUE,,0.82
511,2:FALSE,2:FALSE,,0.57
512,1:TRUE,1:TRUE,,0.97
513,1:TRUE,1:TRUE,,0.99
514,1:TRUE,1:TRUE,,0.52
515,1:TRUE,1:TRUE,,0.72
516,1:TRUE,1:TRUE,,0.84
517,1:TRUE,1:TRUE,,0.67
518,2:FALSE,1:TRUE,+,0.68
519,1:TRUE,1:TRUE,,0.8
520,1:TRUE,1:TRUE,,0.77
521,1:TRUE,1:TRUE,,0.75
522,1:TRUE,1:TRUE,,0.87
523,1:TRUE,1:TRUE,,1
524,1:TRUE,1:TRUE,,0.95
525,1:TRUE,1:TRUE,,0.96
526,2:FALSE,1:TRUE,+,0.7
527,1:TRUE,1:TRUE,,0.69
528,1:TRUE,1:TRUE,,0.9
529,1:TRUE,1:TRUE,,0.98
530,2:FALSE,2:FALSE,,0.64
531,2:FALSE,2:FALSE,,0.79
532,2:FALSE,2:FALSE,,0.63
533,2:FALSE,2:FALSE,,0.64
534,2:FALSE,1:TRUE,+,0.54
535,2:FALSE,2:FALSE,,0.77
536,2:FALSE,2:FALSE,,0.89
537,2:FALSE,2:FALSE,,0.92
538,2:FALSE,2:FALSE,,0.67
539,2:FALSE,1:TRUE,+,0.61
540,2:FALSE,1:TRUE,+,0.87
541,1:TRUE,1:TRUE,,0.81
542,2:FALSE,2:FALSE,,0.54
543,1:TRUE,1:TRUE,,0.84
544,2:FALSE,2:FALSE,,0.53
545,1:TRUE,1:TRUE,,0.71
546,2:FALSE,2:FALSE,,0.93
547,2:FALSE,2:FALSE,,0.77
548,1:TRUE,2:FALSE,+,0.78
549,2:FALSE,2:FALSE,,1
550,2:FALSE,2:FALSE,,1
551,1:TRUE,2:FALSE,+,0.59
552,1:TRUE,1:TRUE,,0.77
553,1:TRUE,1:TRUE,,0.6
554,2:FALSE,1:TRUE,+,0.57
555,1:TRUE,1:TRUE,,1
556,2:FALSE,2:FALSE,,0.9
557,2:FALSE,2:FALSE,,0.52
558,2:FALSE,1:TRUE,+,0.73
559,2:FALSE,1:TRUE,+,0.56
560,2:FALSE,1:TRUE,+,0.7
561,1:TRUE,1:TRUE,,1
562,1:TRUE,1:TRUE,,0.59
563,1:TRUE,1:TRUE,,0.75
564,2:FALSE,2:FALSE,,0.971
565,2:FALSE,2:FALSE,,0.81
566,1:TRUE,1:TRUE,,0.53
567,2:FALSE,2:FALSE,,0.81
568,1:TRUE,2:FALSE,+,0.53
569,1:TRUE,1:TRUE,,0.79
570,2:FALSE,1:TRUE,+,0.741
571,1:TRUE,1:TRUE,,0.754
572,2:FALSE,1:TRUE,+,0.631
573,2:FALSE,1:TRUE,+,0.715
574,1:TRUE,2:FALSE,+,0.655
575,1:TRUE,2:FALSE,+,0.571
576,2:FALSE,1:TRUE,+,0.7
577,2:FALSE,1:TRUE,+,0.57
578,2:FALSE,1:TRUE,+,0.54
579,2:FALSE,2:FALSE,,0.58
580,2:FALSE,2:FALSE,,0.68
581,1:TRUE,1:TRUE,,0.65
582,1:TRUE,1:TRUE,,0.68
583,2:FALSE,2:FALSE,,0.99
584,1:TRUE,1:TRUE,,0.62
585,2:FALSE,1:TRUE,+,0.56
586,1:TRUE,1:TRUE,,0.76
587,1:TRUE,1:TRUE,,0.9
588,2:FALSE,1:TRUE,+,0.56
589,2:FALSE,1:TRUE,+,0.76
590,1:TRUE,1:TRUE,,0.84
591,2:FALSE,2:FALSE,,0.64
592,1:TRUE,1:TRUE,,0.88
593,1:TRUE,1:TRUE,,0.72
594,1:TRUE,1:TRUE,,0.5
595,2:FALSE,2:FALSE,,0.84
596,2:FALSE,1:TRUE,+,0.71
597,2:FALSE,2:FALSE,,0.93
598,2:FALSE,1:TRUE,+,0.97
599,2:FALSE,1:TRUE,+,0.98
600,1:TRUE,1:TRUE,,0.71
601,2:FALSE,2:FALSE,,0.95
602,2:FALSE,1:TRUE,+,0.51
603,2:FALSE,2:FALSE,,1
604,2:FALSE,2:FALSE,,1
605,2:FALSE,2:FALSE,,1
606,2:FALSE,2:FALSE,,1
607,2:FALSE,2:FALSE,,1
608,2:FALSE,2:FALSE,,1
609,2:FALSE,2:FALSE,,1
610,2:FALSE,2:FALSE,,1
611,2:FALSE,2:FALSE,,1
612,2:FALSE,2:FALSE,,1
613,2:FALSE,2:FALSE,,1
614,2:FALSE,2:FALSE,,1
615,1:TRUE,1:TRUE,,0.627
616,1:TRUE,1:TRUE,,0.66
617,1:TRUE,1:TRUE,,0.805
618,1:TRUE,1:TRUE,,0.59
619,2:FALSE,2:FALSE,,0.971
620,2:FALSE,2:FALSE,,0.992
621,2:FALSE,2:FALSE,,0.997
622,2:FALSE,2:FALSE,,0.993
623,2:FALSE,2:FALSE,,1
624,2:FALSE,2:FALSE,,0.8
625,2:FALSE,2:FALSE,,1
626,2:FALSE,2:FALSE,,1
627,2:FALSE,1:TRUE,+,0.54
628,2:FALSE,1:TRUE,+,0.73
629,2:FALSE,2:FALSE,,0.59
630,1:TRUE,1:TRUE,,0.88
631,1:TRUE,1:TRUE,,0.86
632,2:FALSE,2:FALSE,,0.56
633,1:TRUE,1:TRUE,,0.72
634,2:FALSE,2:FALSE,,1
635,2:FALSE,2:FALSE,,0.993
636,2:FALSE,2:FALSE,,0.56
637,1:TRUE,1:TRUE,,0.62
638,2:FALSE,2:FALSE,,1
639,2:FALSE,2:FALSE,,1
640,2:FALSE,2:FALSE,,0.88
641,2:FALSE,2:FALSE,,0.99
642,2:FALSE,2:FALSE,,0.979
643,1:TRUE,1:TRUE,,0.6
644,1:TRUE,1:TRUE,,0.587
645,2:FALSE,2:FALSE,,0.644
646,2:FALSE,2:FALSE,,0.93
647,2:FALSE,2:FALSE,,0.583
648,2:FALSE,1:TRUE,+,0.544
649,2:FALSE,2:FALSE,,0.777
650,2:FALSE,2:FALSE,,0.646
651,2:FALSE,2:FALSE,,0.93
652,2:FALSE,1:TRUE,+,0.538
653,1:TRUE,1:TRUE,,0.586
654,2:FALSE,1:TRUE,+,0.621
655,2:FALSE,2:FALSE,,0.91
656,2:FALSE,1:TRUE,+,0.66
657,2:FALSE,1:TRUE,+,0.72
658,2:FALSE,2:FALSE,,0.9
659,2:FALSE,2:FALSE,,0.87
660,2:FALSE,2:FALSE,,1
661,2:FALSE,2:FALSE,,0.93
662,2:FALSE,1:TRUE,+,0.67
663,2:FALSE,2:FALSE,,0.67
664,2:FALSE,2:FALSE,,0.9
665,2:FALSE,1:TRUE,+,0.54
666,1:TRUE,1:TRUE,,0.67
667,2:FALSE,1:TRUE,+,0.86
