inst#,actual,predicted,error,prediction
402,1:TRUE,1:TRUE,,0.75
403,2:FALSE,2:FALSE,,0.56
404,2:FALSE,1:TRUE,+,0.85
405,1:TRUE,1:TRUE,,0.94
406,2:FALSE,2:FALSE,,0.72
407,2:FALSE,2:FALSE,,0.56
408,2:FALSE,1:TRUE,+,0.71
409,2:FALSE,2:FALSE,,0.75
410,1:TRUE,1:TRUE,,0.96
411,2:FALSE,2:FALSE,,0.99
412,2:FALSE,1:TRUE,+,0.88
413,2:FALSE,2:FALSE,,0.52
414,1:TRUE,1:TRUE,,0.82
415,1:TRUE,1:TRUE,,0.61
416,2:FALSE,2:FALSE,,0.66
417,2:FALSE,2:FALSE,,0.75
418,2:FALSE,1:TRUE,+,0.57
419,1:TRUE,1:TRUE,,0.97
420,2:FALSE,1:TRUE,+,0.58
421,2:FALSE,2:FALSE,,1
422,1:TRUE,1:TRUE,,0.65
423,2:FALSE,2:FALSE,,0.87
424,2:FALSE,2:FALSE,,0.86
425,2:FALSE,1:TRUE,+,0.55
426,2:FALSE,2:FALSE,,0.52
427,2:FALSE,2:FALSE,,0.76
428,2:FALSE,2:FALSE,,0.74
429,2:FALSE,2:FALSE,,0.92
430,1:TRUE,1:TRUE,,0.71
431,1:TRUE,1:TRUE,,0.78
432,1:TRUE,1:TRUE,,0.99
433,1:TRUE,2:FALSE,+,0.63
434,1:TRUE,1:TRUE,,0.91
435,2:FALSE,1:TRUE,+,0.56
436,2:FALSE,2:FALSE,,0.73
437,2:FALSE,1:TRUE,+,0.68
438,2:FALSE,2:FALSE,,0.64
439,2:FALSE,2:FALSE,,0.62
440,2:FALSE,2:FALSE,,0.97
441,1:TRUE,1:TRUE,,1
442,1:TRUE,1:TRUE,,0.52
443,1:TRUE,1:TRUE,,0.88
444,1:TRUE,1:TRUE,,0.7
445,1:TRUE,1:TRUE,,0.75
446,2:FALSE,1:TRUE,+,0.68
447,2:FALSE,2:FALSE,,0.81
448,2:FALSE,2:FALSE,,0.66
449,1:TRUE,1:TRUE,,0.66
450,1:TRUE,1:TRUE,,0.83
451,1:TRUE,1:TRUE,,0.8
452,1:TRUE,1:TRUE,,0.62
453,1:TRUE,1:TRUE,,0.77
454,1:TRUE,1:TRUE,,0.87
455,2:FALSE,1:TRUE,+,0.74
456,1:TRUE,1:TRUE,,0.75
457,2:FALSE,2:FALSE,,0.71
458,1:TRUE,1:TRUE,,0.7
459,2:FALSE,2:FALSE,,0.79
460,1:TRUE,2:FALSE,+,0.76
461,2:FALSE,2:FALSE,,0.72
462,2:FALSE,2:FALSE,,0.7
463,1:TRUE,1:TRUE,,0.85
464,1:TRUE,1:TRUE,,0.8
465,2:FALSE,2:FALSE,,0.67
466,2:FALSE,2:FALSE,,0.76
467,2:FALSE,2:FALSE,,0.73
468,2:FALSE,2:FALSE,,0.59
469,2:FALSE,1:TRUE,+,0.57
470,1:TRUE,1:TRUE,,0.56
471,2:FALSE,1:TRUE,+,0.94
472,2:FALSE,2:FALSE,,0.57
473,2:FALSE,2:FALSE,,0.87
474,2:FALSE,2:FALSE,,0.64
475,1:TRUE,1:TRUE,,0.79
476,2:FALSE,2:FALSE,,0.78
477,2:FALSE,2:FALSE,,0.69
478,1:TRUE,2:FALSE,+,0.51
479,2:FALSE,1:TRUE,+,0.87
480,2:FALSE,2:FALSE,,1
481,2:FALSE,2:FALSE,,1
482,2:FALSE,1:TRUE,+,0.83
483,2:FALSE,1:TRUE,+,0.89
484,2:FALSE,2:FALSE,,0.94
485,1:TRUE,2:FALSE,+,0.72
486,1:TRUE,1:TRUE,,0.85
487,1:TRUE,1:TRUE,,0.88
488,1:TRUE,1:TRUE,,0.89
489,2:FALSE,2:FALSE,,0.55
490,1:TRUE,1:TRUE,,0.53
491,2:FALSE,1:TRUE,+,0.71
492,2:FALSE,2:FALSE,,0.52
493,1:TRUE,1:TRUE,,0.62
494,2:FALSE,1:TRUE,+,0.84
495,1:TRUE,1:TRUE,,0.53
496,2:FALSE,1:TRUE,+,0.63
497,2:FALSE,2:FALSE,,0.942
498,2:FALSE,2:FALSE,,0.922
499,2:FALSE,2:FALSE,,1
500,2:FALSE,2:FALSE,,1
501,2:FALSE,2:FALSE,,1
502,2:FALSE,2:FALSE,,1
503,2:FALSE,2:FALSE,,0.99
504,2:FALSE,2:FALSE,,0.71
505,2:FALSE,2:FALSE,,1
506,2:FALSE,2:FALSE,,0.92
507,2:FALSE,2:FALSE,,0.64
508,2:FALSE,1:TRUE,+,0.57
509,1:TRUE,1:TRUE,,0.9
510,2:FALSE,2:FALSE,,0.82
511,2:FALSE,2:FALSE,,1
512,2:FALSE,2:FALSE,,0.99
513,2:FALSE,2:FALSE,,1
514,2:FALSE,2:FALSE,,0.67
515,2:FALSE,2:FALSE,,0.97
516,2:FALSE,2:FALSE,,0.98
517,2:FALSE,2:FALSE,,0.77
518,2:FALSE,2:FALSE,,1
519,2:FALSE,2:FALSE,,0.63
520,2:FALSE,1:TRUE,+,0.64
521,2:FALSE,2:FALSE,,0.78
522,2:FALSE,1:TRUE,+,0.69
523,1:TRUE,2:FALSE,+,0.62
524,1:TRUE,1:TRUE,,0.57
525,1:TRUE,1:TRUE,,0.73
526,1:TRUE,1:TRUE,,0.76
527,1:TRUE,2:FALSE,+,0.52
528,1:TRUE,1:TRUE,,0.96
529,1:TRUE,1:TRUE,,0.91
530,2:FALSE,1:TRUE,+,0.69
531,2:FALSE,2:FALSE,,0.98
532,2:FALSE,2:FALSE,,0.66
533,2:FALSE,1:TRUE,+,0.63
534,2:FALSE,1:TRUE,+,0.77
535,1:TRUE,1:TRUE,,0.85
536,1:TRUE,1:TRUE,,0.84
537,1:TRUE,1:TRUE,,0.75
538,2:FALSE,2:FALSE,,0.69
539,1:TRUE,2:FALSE,+,0.51
540,1:TRUE,1:TRUE,,0.98
541,2:FALSE,2:FALSE,,0.87
542,2:FALSE,1:TRUE,+,0.54
543,2:FALSE,1:TRUE,+,0.65
544,2:FALSE,2:FALSE,,0.62
545,1:TRUE,1:TRUE,,0.54
546,2:FALSE,1:TRUE,+,0.55
547,2:FALSE,1:TRUE,+,0.85
548,2:FALSE,1:TRUE,+,0.86
549,2:FALSE,2:FALSE,,0.57
550,2:FALSE,2:FALSE,,0.77
551,2:FALSE,2:FALSE,,0.51
552,2:FALSE,2:FALSE,,0.69
553,2:FALSE,1:TRUE,+,0.67
554,1:TRUE,2:FALSE,+,0.65
555,2:FALSE,2:FALSE,,0.8
556,1:TRUE,2:FALSE,+,0.56
557,2:FALSE,2:FALSE,,0.77
558,2:FALSE,2:FALSE,,0.64
559,2:FALSE,1:TRUE,+,0.65
560,1:TRUE,2:FALSE,+,0.86
561,2:FALSE,1:TRUE,+,0.76
562,1:TRUE,2:FALSE,+,0.92
563,2:FALSE,2:FALSE,,0.76
564,1:TRUE,1:TRUE,,1
565,2:FALSE,1:TRUE,+,0.56
566,2:FALSE,2:FALSE,,0.71
567,2:FALSE,2:FALSE,,1
568,2:FALSE,2:FALSE,,1
569,2:FALSE,2:FALSE,,0.815
570,2:FALSE,1:TRUE,+,0.771
571,1:TRUE,1:TRUE,,0.83
572,2:FALSE,2:FALSE,,0.955
573,2:FALSE,2:FALSE,,0.987
574,2:FALSE,2:FALSE,,1
575,2:FALSE,2:FALSE,,0.825
576,2:FALSE,2:FALSE,,0.99
577,2:FALSE,2:FALSE,,1
578,2:FALSE,2:FALSE,,1
579,2:FALSE,2:FALSE,,0.988
580,2:FALSE,2:FALSE,,0.99
581,2:FALSE,2:FALSE,,0.946
582,1:TRUE,1:TRUE,,0.77
583,2:FALSE,2:FALSE,,0.56
584,2:FALSE,1:TRUE,+,0.82
585,1:TRUE,1:TRUE,,0.81
586,1:TRUE,1:TRUE,,0.7
587,2:FALSE,1:TRUE,+,0.78
588,1:TRUE,1:TRUE,,0.94
589,2:FALSE,2:FALSE,,0.99
590,2:FALSE,2:FALSE,,0.99
591,2:FALSE,2:FALSE,,0.983
592,2:FALSE,2:FALSE,,1
593,2:FALSE,2:FALSE,,0.966
594,1:TRUE,1:TRUE,,0.85
595,2:FALSE,2:FALSE,,0.997
596,2:FALSE,2:FALSE,,0.82
597,2:FALSE,2:FALSE,,0.76
598,2:FALSE,1:TRUE,+,0.57
599,2:FALSE,1:TRUE,+,0.66
600,2:FALSE,1:TRUE,+,0.93
601,2:FALSE,2:FALSE,,0.88
602,2:FALSE,2:FALSE,,0.6
603,2:FALSE,2:FALSE,,0.87
604,2:FALSE,1:TRUE,+,0.73
605,2:FALSE,2:FALSE,,0.86
606,2:FALSE,1:TRUE,+,0.74
607,2:FALSE,2:FALSE,,0.93
608,2:FALSE,2:FALSE,,0.61
609,2:FALSE,1:TRUE,+,0.82
610,2:FALSE,2:FALSE,,0.99
611,2:FALSE,1:TRUE,+,0.96
612,1:TRUE,1:TRUE,,0.83
613,2:FALSE,1:TRUE,+,0.84
614,1:TRUE,1:TRUE,,0.88
615,2:FALSE,1:TRUE,+,0.77
616,1:TRUE,1:TRUE,,0.8
617,1:TRUE,1:TRUE,,0.94
618,2:FALSE,1:TRUE,+,0.83
619,2:FALSE,2:FALSE,,0.52
620,1:TRUE,1:TRUE,,0.82
621,2:FALSE,1:TRUE,+,0.75
622,1:TRUE,1:TRUE,,0.79
623,2:FALSE,1:TRUE,+,0.83
624,1:TRUE,1:TRUE,,0.65
625,2:FALSE,2:FALSE,,0.81
626,1:TRUE,1:TRUE,,0.96
627,2:FALSE,1:TRUE,+,0.533
628,2:FALSE,1:TRUE,+,0.77
629,2:FALSE,2:FALSE,,0.71
630,1:TRUE,1:TRUE,,0.85
631,2:FALSE,1:TRUE,+,0.55
632,2:FALSE,2:FALSE,,0.768
633,2:FALSE,2:FALSE,,0.53
634,1:TRUE,1:TRUE,,0.66
635,2:FALSE,1:TRUE,+,0.62
636,2:FALSE,1:TRUE,+,0.5
637,2:FALSE,1:TRUE,+,0.73
638,2:FALSE,2:FALSE,,0.54
639,2:FALSE,2:FALSE,,0.95
640,2:FALSE,2:FALSE,,0.9
641,2:FALSE,2:FALSE,,0.77
642,2:FALSE,2:FALSE,,0.9
643,2:FALSE,2:FALSE,,0.77
644,2:FALSE,1:TRUE,+,0.59
645,2:FALSE,2:FALSE,,0.61
646,2:FALSE,1:TRUE,+,0.687
647,2:FALSE,1:TRUE,+,0.7
648,2:FALSE,1:TRUE,+,0.75
649,2:FALSE,1:TRUE,+,0.52
650,2:FALSE,2:FALSE,,0.99
651,2:FALSE,2:FALSE,,0.61
652,2:FALSE,2:FALSE,,0.75
653,2:FALSE,2:FALSE,,0.69
654,2:FALSE,2:FALSE,,0.79
655,2:FALSE,2:FALSE,,0.85
656,1:TRUE,1:TRUE,,0.77
657,2:FALSE,2:FALSE,,0.87
658,2:FALSE,2:FALSE,,0.85
659,2:FALSE,2:FALSE,,0.55
660,2:FALSE,2:FALSE,,0.62
661,2:FALSE,2:FALSE,,0.78
662,2:FALSE,2:FALSE,,0.7
663,2:FALSE,2:FALSE,,0.99
664,2:FALSE,1:TRUE,+,0.6
665,2:FALSE,2:FALSE,,1
666,2:FALSE,2:FALSE,,1
667,1:TRUE,2:FALSE,+,0.54
