inst#,actual,predicted,error,prediction
114,2:FALSE,2:FALSE,,1
115,1:TRUE,2:FALSE,+,0.72
116,2:FALSE,2:FALSE,,0.99
117,1:TRUE,2:FALSE,+,0.64
118,2:FALSE,2:FALSE,,0.95
119,2:FALSE,2:FALSE,,1
120,2:FALSE,2:FALSE,,1
121,2:FALSE,2:FALSE,,0.94
122,2:FALSE,2:FALSE,,1
123,1:TRUE,2:FALSE,+,0.59
124,1:TRUE,2:FALSE,+,0.52
125,2:FALSE,2:FALSE,,0.83
126,2:FALSE,2:FALSE,,0.83
127,2:FALSE,2:FALSE,,1
128,1:TRUE,2:FALSE,+,0.56
129,1:TRUE,1:TRUE,,0.9
130,2:FALSE,2:FALSE,,0.71
131,2:FALSE,2:FALSE,,0.93
132,2:FALSE,2:FALSE,,0.94
133,2:FALSE,2:FALSE,,0.92
134,2:FALSE,2:FALSE,,0.91
135,2:FALSE,2:FALSE,,0.83
136,2:FALSE,2:FALSE,,0.76
137,2:FALSE,2:FALSE,,0.75
138,2:FALSE,1:TRUE,+,0.53
139,2:FALSE,2:FALSE,,0.75
140,2:FALSE,2:FALSE,,0.91
141,2:FALSE,2:FALSE,,0.81
142,1:TRUE,1:TRUE,,0.78
143,2:FALSE,2:FALSE,,0.84
144,1:TRUE,1:TRUE,,0.6
145,2:FALSE,2:FALSE,,1
146,2:FALSE,1:TRUE,+,0.66
147,2:FALSE,2:FALSE,,0.93
148,1:TRUE,1:TRUE,,0.79
149,2:FALSE,2:FALSE,,0.96
150,2:FALSE,2:FALSE,,0.59
151,1:TRUE,1:TRUE,,0.88
152,1:TRUE,1:TRUE,,0.79
153,2:FALSE,2:FALSE,,1
154,2:FALSE,2:FALSE,,0.77
155,2:FALSE,1:TRUE,+,0.79
156,1:TRUE,1:TRUE,,0.83
157,2:FALSE,2:FALSE,,0.88
158,1:TRUE,1:TRUE,,0.62
159,2:FALSE,2:FALSE,,0.96
160,2:FALSE,2:FALSE,,0.74
161,2:FALSE,2:FALSE,,0.65
162,2:FALSE,2:FALSE,,0.63
163,1:TRUE,1:TRUE,,0.62
164,1:TRUE,1:TRUE,,0.55
165,1:TRUE,1:TRUE,,0.6
166,2:FALSE,1:TRUE,+,0.71
167,2:FALSE,2:FALSE,,0.73
168,1:TRUE,1:TRUE,,0.96
169,2:FALSE,1:TRUE,+,0.52
170,2:FALSE,2:FALSE,,0.58
171,2:FALSE,2:FALSE,,0.93
172,2:FALSE,2:FALSE,,1
173,2:FALSE,2:FALSE,,0.78
174,1:TRUE,1:TRUE,,0.78
175,2:FALSE,2:FALSE,,1
176,2:FALSE,2:FALSE,,1
177,2:FALSE,2:FALSE,,1
178,2:FALSE,2:FALSE,,0.89
179,2:FALSE,2:FALSE,,1
180,1:TRUE,1:TRUE,,0.81
181,2:FALSE,1:TRUE,+,0.55
182,2:FALSE,2:FALSE,,1
183,1:TRUE,1:TRUE,,0.65
184,2:FALSE,2:FALSE,,1
185,2:FALSE,2:FALSE,,0.645
186,1:TRUE,1:TRUE,,0.644
187,2:FALSE,2:FALSE,,0.832
188,2:FALSE,2:FALSE,,0.67
189,2:FALSE,2:FALSE,,0.99
190,2:FALSE,2:FALSE,,0.6
191,2:FALSE,2:FALSE,,0.77
192,2:FALSE,2:FALSE,,0.868
193,2:FALSE,2:FALSE,,0.57
194,2:FALSE,2:FALSE,,0.687
195,2:FALSE,1:TRUE,+,0.661
196,1:TRUE,1:TRUE,,0.617
197,2:FALSE,2:FALSE,,1
198,2:FALSE,2:FALSE,,1
199,1:TRUE,1:TRUE,,0.83
200,1:TRUE,2:FALSE,+,0.82
201,1:TRUE,1:TRUE,,0.91
202,2:FALSE,2:FALSE,,1
203,2:FALSE,2:FALSE,,0.83
204,2:FALSE,2:FALSE,,0.84
205,2:FALSE,2:FALSE,,1
206,1:TRUE,1:TRUE,,0.53
207,1:TRUE,1:TRUE,,0.8
208,2:FALSE,1:TRUE,+,0.62
209,1:TRUE,1:TRUE,,0.97
210,1:TRUE,1:TRUE,,0.82
211,1:TRUE,1:TRUE,,0.54
212,2:FALSE,1:TRUE,+,0.54
213,2:FALSE,2:FALSE,,0.68
214,2:FALSE,2:FALSE,,0.68
215,1:TRUE,1:TRUE,,0.92
216,2:FALSE,2:FALSE,,0.95
217,1:TRUE,1:TRUE,,0.72
218,2:FALSE,2:FALSE,,0.6
219,1:TRUE,1:TRUE,,0.76
220,2:FALSE,2:FALSE,,0.61
221,2:FALSE,2:FALSE,,0.91
222,1:TRUE,2:FALSE,+,0.79
223,1:TRUE,1:TRUE,,0.88
224,2:FALSE,1:TRUE,+,0.57
225,1:TRUE,2:FALSE,+,0.52
226,1:TRUE,1:TRUE,,0.81
227,1:TRUE,1:TRUE,,0.65
228,1:TRUE,1:TRUE,,0.61
229,1:TRUE,2:FALSE,+,0.74
230,1:TRUE,1:TRUE,,0.83
231,1:TRUE,2:FALSE,+,0.72
232,1:TRUE,2:FALSE,+,0.54
233,2:FALSE,2:FALSE,,0.83
234,2:FALSE,2:FALSE,,0.65
235,1:TRUE,1:TRUE,,0.93
236,2:FALSE,2:FALSE,,0.63
237,1:TRUE,1:TRUE,,0.83
238,2:FALSE,2:FALSE,,1
239,2:FALSE,2:FALSE,,1
240,1:TRUE,1:TRUE,,0.7
241,2:FALSE,2:FALSE,,1
242,2:FALSE,2:FALSE,,0.98
243,2:FALSE,2:FALSE,,0.99
244,2:FALSE,2:FALSE,,1
245,2:FALSE,2:FALSE,,1
246,2:FALSE,2:FALSE,,1
247,2:FALSE,2:FALSE,,1
248,2:FALSE,2:FALSE,,1
249,2:FALSE,2:FALSE,,1
250,2:FALSE,2:FALSE,,1
251,2:FALSE,2:FALSE,,1
252,2:FALSE,2:FALSE,,1
253,2:FALSE,2:FALSE,,0.99
254,1:TRUE,1:TRUE,,0.74
255,1:TRUE,1:TRUE,,0.63
256,1:TRUE,1:TRUE,,0.87
257,2:FALSE,2:FALSE,,0.62
258,2:FALSE,2:FALSE,,0.59
259,2:FALSE,1:TRUE,+,0.71
260,2:FALSE,2:FALSE,,0.77
261,2:FALSE,2:FALSE,,0.94
262,1:TRUE,1:TRUE,,0.73
263,1:TRUE,1:TRUE,,0.72
264,2:FALSE,2:FALSE,,0.64
265,1:TRUE,1:TRUE,,0.6
266,1:TRUE,1:TRUE,,0.54
267,2:FALSE,2:FALSE,,0.86
268,1:TRUE,1:TRUE,,0.877
269,1:TRUE,1:TRUE,,0.72
270,2:FALSE,1:TRUE,+,0.51
271,1:TRUE,2:FALSE,+,0.71
272,1:TRUE,1:TRUE,,0.877
273,2:FALSE,2:FALSE,,0.93
274,2:FALSE,2:FALSE,,0.89
275,1:TRUE,1:TRUE,,0.867
276,1:TRUE,2:FALSE,+,0.64
277,2:FALSE,2:FALSE,,0.6
278,1:TRUE,2:FALSE,+,0.53
279,2:FALSE,1:TRUE,+,0.52
280,2:FALSE,2:FALSE,,0.96
281,1:TRUE,2:FALSE,+,0.54
282,1:TRUE,1:TRUE,,0.89
283,1:TRUE,1:TRUE,,0.99
284,2:FALSE,1:TRUE,+,0.52
285,1:TRUE,1:TRUE,,0.71
286,2:FALSE,2:FALSE,,0.61
287,1:TRUE,1:TRUE,,0.72
288,2:FALSE,1:TRUE,+,0.57
289,1:TRUE,1:TRUE,,0.73
290,1:TRUE,1:TRUE,,0.54
291,2:FALSE,1:TRUE,+,0.7
292,2:FALSE,2:FALSE,,0.51
293,1:TRUE,1:TRUE,,0.56
294,1:TRUE,1:TRUE,,0.96
295,2:FALSE,2:FALSE,,0.84
296,2:FALSE,2:FALSE,,0.54
297,1:TRUE,1:TRUE,,0.77
298,2:FALSE,2:FALSE,,0.86
299,2:FALSE,2:FALSE,,0.84
300,2:FALSE,1:TRUE,+,0.65
301,2:FALSE,1:TRUE,+,0.5
302,1:TRUE,1:TRUE,,0.98
303,2:FALSE,2:FALSE,,0.76
304,2:FALSE,2:FALSE,,0.55
305,2:FALSE,2:FALSE,,0.91
306,2:FALSE,2:FALSE,,0.89
307,1:TRUE,1:TRUE,,0.63
308,1:TRUE,1:TRUE,,0.86
309,2:FALSE,1:TRUE,+,0.56
310,2:FALSE,1:TRUE,+,0.75
311,2:FALSE,1:TRUE,+,0.54
312,2:FALSE,2:FALSE,,0.542
313,1:TRUE,1:TRUE,,0.9
314,2:FALSE,2:FALSE,,0.76
315,1:TRUE,1:TRUE,,0.98
316,1:TRUE,1:TRUE,,0.53
317,2:FALSE,2:FALSE,,0.92
318,1:TRUE,1:TRUE,,0.91
319,1:TRUE,2:FALSE,+,0.63
320,1:TRUE,1:TRUE,,0.863
321,2:FALSE,2:FALSE,,0.591
322,2:FALSE,2:FALSE,,0.725
323,1:TRUE,2:FALSE,+,0.73
324,2:FALSE,2:FALSE,,0.886
325,2:FALSE,2:FALSE,,0.959
326,1:TRUE,2:FALSE,+,0.568
327,1:TRUE,1:TRUE,,0.711
328,1:TRUE,1:TRUE,,0.868
329,2:FALSE,2:FALSE,,0.738
330,2:FALSE,1:TRUE,+,0.507
331,1:TRUE,1:TRUE,,0.74
332,2:FALSE,1:TRUE,+,0.74
333,1:TRUE,1:TRUE,,0.6
334,1:TRUE,1:TRUE,,0.98
335,2:FALSE,2:FALSE,,0.52
336,1:TRUE,1:TRUE,,0.78
337,1:TRUE,1:TRUE,,0.85
338,2:FALSE,1:TRUE,+,0.63
339,2:FALSE,2:FALSE,,0.96
340,1:TRUE,1:TRUE,,0.57
341,2:FALSE,2:FALSE,,0.99
342,2:FALSE,2:FALSE,,0.74
343,2:FALSE,1:TRUE,+,0.66
344,1:TRUE,1:TRUE,,0.91
345,2:FALSE,2:FALSE,,0.74
346,2:FALSE,2:FALSE,,0.96
347,2:FALSE,2:FALSE,,0.84
348,1:TRUE,2:FALSE,+,0.51
349,1:TRUE,1:TRUE,,0.8
350,1:TRUE,1:TRUE,,0.75
351,1:TRUE,1:TRUE,,0.88
352,1:TRUE,1:TRUE,,0.88
353,1:TRUE,2:FALSE,+,0.58
354,2:FALSE,2:FALSE,,0.61
355,1:TRUE,1:TRUE,,0.57
356,1:TRUE,1:TRUE,,0.53
357,1:TRUE,1:TRUE,,0.64
358,1:TRUE,1:TRUE,,0.62
359,2:FALSE,1:TRUE,+,0.54
360,2:FALSE,1:TRUE,+,0.53
361,2:FALSE,1:TRUE,+,0.51
362,2:FALSE,2:FALSE,,0.78
363,1:TRUE,1:TRUE,,0.62
364,1:TRUE,1:TRUE,,0.81
365,1:TRUE,1:TRUE,,0.76
366,2:FALSE,1:TRUE,+,0.74
367,1:TRUE,1:TRUE,,0.97
368,1:TRUE,1:TRUE,,0.97
369,1:TRUE,1:TRUE,,0.69
370,2:FALSE,2:FALSE,,0.77
371,1:TRUE,1:TRUE,,0.81
372,2:FALSE,2:FALSE,,0.72
373,1:TRUE,2:FALSE,+,0.92
374,1:TRUE,1:TRUE,,0.86
375,1:TRUE,1:TRUE,,0.67
376,2:FALSE,1:TRUE,+,0.52
377,1:TRUE,1:TRUE,,0.54
378,2:FALSE,2:FALSE,,1
379,2:FALSE,1:TRUE,+,0.69
380,2:FALSE,2:FALSE,,1
381,2:FALSE,2:FALSE,,1
382,2:FALSE,1:TRUE,+,0.72
383,1:TRUE,1:TRUE,,0.69
384,2:FALSE,2:FALSE,,0.84
385,2:FALSE,2:FALSE,,0.99
386,2:FALSE,2:FALSE,,1
387,2:FALSE,2:FALSE,,1
388,2:FALSE,1:TRUE,+,0.7
389,2:FALSE,2:FALSE,,1
390,2:FALSE,2:FALSE,,0.61
391,1:TRUE,1:TRUE,,0.87
392,1:TRUE,1:TRUE,,0.8
393,2:FALSE,2:FALSE,,1
394,1:TRUE,1:TRUE,,1
395,1:TRUE,1:TRUE,,0.76
396,2:FALSE,2:FALSE,,1
397,2:FALSE,2:FALSE,,0.54
398,1:TRUE,2:FALSE,+,0.53
399,2:FALSE,2:FALSE,,0.91
400,1:TRUE,1:TRUE,,0.89
401,2:FALSE,1:TRUE,+,0.86
402,2:FALSE,2:FALSE,,0.69
403,2:FALSE,2:FALSE,,0.8
404,1:TRUE,1:TRUE,,0.65
405,2:FALSE,1:TRUE,+,0.89
406,2:FALSE,2:FALSE,,0.94
407,1:TRUE,2:FALSE,+,0.61
408,2:FALSE,1:TRUE,+,0.89
409,1:TRUE,1:TRUE,,0.52
410,2:FALSE,2:FALSE,,0.93
411,1:TRUE,2:FALSE,+,0.6
412,1:TRUE,1:TRUE,,0.56
413,1:TRUE,2:FALSE,+,0.6
414,2:FALSE,2:FALSE,,0.9
415,1:TRUE,2:FALSE,+,0.86
416,1:TRUE,1:TRUE,,1
417,1:TRUE,1:TRUE,,0.7
418,1:TRUE,1:TRUE,,0.76
419,1:TRUE,2:FALSE,+,0.52
420,2:FALSE,2:FALSE,,0.79
421,1:TRUE,1:TRUE,,0.84
422,1:TRUE,1:TRUE,,0.54
423,1:TRUE,1:TRUE,,0.81
424,2:FALSE,2:FALSE,,1
425,2:FALSE,2:FALSE,,1
426,2:FALSE,2:FALSE,,1
427,2:FALSE,2:FALSE,,1
428,2:FALSE,2:FALSE,,1
429,2:FALSE,2:FALSE,,1
430,2:FALSE,2:FALSE,,1
431,2:FALSE,2:FALSE,,1
432,2:FALSE,2:FALSE,,1
433,2:FALSE,2:FALSE,,1
434,2:FALSE,2:FALSE,,1
435,2:FALSE,2:FALSE,,1
436,2:FALSE,2:FALSE,,1
437,1:TRUE,1:TRUE,,0.91
438,1:TRUE,1:TRUE,,0.94
439,1:TRUE,1:TRUE,,0.78
440,2:FALSE,1:TRUE,+,0.83
441,1:TRUE,1:TRUE,,0.82
442,2:FALSE,2:FALSE,,0.88
443,1:TRUE,1:TRUE,,0.76
444,1:TRUE,1:TRUE,,0.54
445,1:TRUE,2:FALSE,+,0.54
446,2:FALSE,2:FALSE,,0.92
447,2:FALSE,1:TRUE,+,0.58
448,1:TRUE,2:FALSE,+,0.57
449,2:FALSE,2:FALSE,,0.52
450,2:FALSE,2:FALSE,,0.75
451,2:FALSE,2:FALSE,,0.69
452,1:TRUE,2:FALSE,+,0.83
453,1:TRUE,2:FALSE,+,0.54
454,2:FALSE,2:FALSE,,0.84
455,1:TRUE,1:TRUE,,0.72
456,2:FALSE,2:FALSE,,0.8
457,2:FALSE,2:FALSE,,0.77
458,1:TRUE,1:TRUE,,0.55
459,2:FALSE,2:FALSE,,0.89
460,2:FALSE,2:FALSE,,0.99
461,2:FALSE,2:FALSE,,0.94
462,2:FALSE,2:FALSE,,0.95
463,1:TRUE,1:TRUE,,0.5
464,1:TRUE,1:TRUE,,0.97
465,1:TRUE,1:TRUE,,0.99
466,1:TRUE,2:FALSE,+,0.55
467,1:TRUE,1:TRUE,,0.97
468,2:FALSE,2:FALSE,,0.51
469,2:FALSE,2:FALSE,,0.65
470,2:FALSE,2:FALSE,,0.77
471,2:FALSE,2:FALSE,,0.8
472,1:TRUE,1:TRUE,,0.55
473,1:TRUE,1:TRUE,,0.83
474,2:FALSE,2:FALSE,,0.85
475,2:FALSE,2:FALSE,,0.8
476,2:FALSE,2:FALSE,,0.74
477,2:FALSE,2:FALSE,,0.96
478,2:FALSE,2:FALSE,,0.63
479,1:TRUE,2:FALSE,+,0.79
480,2:FALSE,2:FALSE,,0.59
481,2:FALSE,2:FALSE,,0.53
482,2:FALSE,2:FALSE,,0.83
483,2:FALSE,2:FALSE,,1
484,2:FALSE,2:FALSE,,0.86
485,2:FALSE,2:FALSE,,0.88
486,2:FALSE,2:FALSE,,0.88
487,2:FALSE,2:FALSE,,0.93
488,1:TRUE,1:TRUE,,0.96
489,2:FALSE,2:FALSE,,0.74
490,1:TRUE,2:FALSE,+,0.69
491,1:TRUE,2:FALSE,+,0.58
492,2:FALSE,2:FALSE,,0.72
493,1:TRUE,2:FALSE,+,0.58
494,1:TRUE,1:TRUE,,0.6
495,2:FALSE,2:FALSE,,0.73
496,2:FALSE,2:FALSE,,0.73
497,2:FALSE,2:FALSE,,0.51
498,2:FALSE,1:TRUE,+,0.51
499,2:FALSE,2:FALSE,,0.7
500,1:TRUE,1:TRUE,,0.93
501,2:FALSE,2:FALSE,,0.73
502,1:TRUE,1:TRUE,,0.97
503,1:TRUE,1:TRUE,,0.97
504,1:TRUE,1:TRUE,,0.79
505,1:TRUE,1:TRUE,,0.82
506,1:TRUE,1:TRUE,,0.94
507,2:FALSE,2:FALSE,,0.6
508,1:TRUE,2:FALSE,+,0.58
509,1:TRUE,1:TRUE,,0.85
510,2:FALSE,1:TRUE,+,0.53
511,1:TRUE,1:TRUE,,1
512,2:FALSE,1:TRUE,+,0.83
513,1:TRUE,1:TRUE,,0.51
514,1:TRUE,2:FALSE,+,0.67
515,2:FALSE,2:FALSE,,0.85
516,2:FALSE,2:FALSE,,0.88
517,1:TRUE,1:TRUE,,0.62
518,2:FALSE,2:FALSE,,0.66
519,1:TRUE,1:TRUE,,0.8
520,2:FALSE,2:FALSE,,0.72
521,1:TRUE,1:TRUE,,0.68
522,2:FALSE,2:FALSE,,0.8
523,1:TRUE,2:FALSE,+,0.82
524,2:FALSE,2:FALSE,,0.82
525,1:TRUE,1:TRUE,,0.63
526,2:FALSE,1:TRUE,+,0.8
527,1:TRUE,2:FALSE,+,0.54
528,1:TRUE,2:FALSE,+,0.51
529,2:FALSE,2:FALSE,,0.6
530,2:FALSE,2:FALSE,,0.75
531,1:TRUE,2:FALSE,+,0.51
532,2:FALSE,2:FALSE,,0.94
533,1:TRUE,2:FALSE,+,0.51
534,1:TRUE,1:TRUE,,0.96
535,1:TRUE,1:TRUE,,0.585
536,1:TRUE,1:TRUE,,0.91
537,2:FALSE,2:FALSE,,0.8
538,1:TRUE,2:FALSE,+,0.66
539,1:TRUE,1:TRUE,,0.9
540,1:TRUE,2:FALSE,+,0.52
541,2:FALSE,2:FALSE,,0.62
542,2:FALSE,2:FALSE,,0.98
543,2:FALSE,1:TRUE,+,0.62
544,2:FALSE,2:FALSE,,1
545,2:FALSE,2:FALSE,,0.74
546,2:FALSE,1:TRUE,+,0.52
547,2:FALSE,2:FALSE,,0.7
548,2:FALSE,2:FALSE,,1
549,2:FALSE,2:FALSE,,1
550,2:FALSE,1:TRUE,+,0.63
551,2:FALSE,2:FALSE,,0.86
552,1:TRUE,1:TRUE,,0.68
553,2:FALSE,1:TRUE,+,0.9
554,1:TRUE,1:TRUE,,0.87
555,1:TRUE,1:TRUE,,0.8
556,1:TRUE,1:TRUE,,0.78
557,1:TRUE,1:TRUE,,0.58
558,1:TRUE,1:TRUE,,0.75
559,2:FALSE,1:TRUE,+,0.75
560,2:FALSE,2:FALSE,,0.7
561,1:TRUE,1:TRUE,,0.79
562,2:FALSE,2:FALSE,,0.84
563,1:TRUE,1:TRUE,,0.88
564,1:TRUE,1:TRUE,,0.54
565,2:FALSE,2:FALSE,,0.72
566,1:TRUE,1:TRUE,,0.98
567,1:TRUE,1:TRUE,,0.83
568,2:FALSE,2:FALSE,,0.52
569,1:TRUE,1:TRUE,,0.81
570,1:TRUE,1:TRUE,,0.86
571,2:FALSE,2:FALSE,,0.58
572,1:TRUE,1:TRUE,,0.9
573,1:TRUE,1:TRUE,,0.93
574,1:TRUE,2:FALSE,+,0.59
575,1:TRUE,1:TRUE,,1
576,1:TRUE,1:TRUE,,0.86
577,1:TRUE,1:TRUE,,0.93
578,1:TRUE,1:TRUE,,0.78
579,1:TRUE,1:TRUE,,0.98
580,1:TRUE,1:TRUE,,0.77
581,1:TRUE,1:TRUE,,0.96
582,2:FALSE,1:TRUE,+,0.95
583,1:TRUE,1:TRUE,,0.72
584,2:FALSE,2:FALSE,,0.68
585,1:TRUE,1:TRUE,,1
586,1:TRUE,1:TRUE,,0.89
587,2:FALSE,2:FALSE,,0.87
588,1:TRUE,1:TRUE,,1
589,1:TRUE,1:TRUE,,0.83
590,2:FALSE,1:TRUE,+,0.66
591,1:TRUE,1:TRUE,,0.96
592,2:FALSE,2:FALSE,,0.79
593,2:FALSE,2:FALSE,,0.812
594,2:FALSE,2:FALSE,,0.898
595,1:TRUE,2:FALSE,+,0.641
596,1:TRUE,1:TRUE,,0.94
597,2:FALSE,2:FALSE,,0.91
598,2:FALSE,1:TRUE,+,0.717
599,2:FALSE,2:FALSE,,0.853
600,2:FALSE,2:FALSE,,0.996
601,2:FALSE,2:FALSE,,0.632
602,2:FALSE,2:FALSE,,0.9
603,2:FALSE,2:FALSE,,0.99
604,1:TRUE,2:FALSE,+,0.95
605,1:TRUE,2:FALSE,+,0.63
606,2:FALSE,2:FALSE,,1
607,1:TRUE,1:TRUE,,0.98
608,2:FALSE,2:FALSE,,0.67
609,1:TRUE,1:TRUE,,0.79
610,2:FALSE,2:FALSE,,1
611,1:TRUE,2:FALSE,+,0.96
612,2:FALSE,2:FALSE,,0.68
613,2:FALSE,2:FALSE,,1
614,2:FALSE,1:TRUE,+,0.67
615,2:FALSE,2:FALSE,,1
616,2:FALSE,1:TRUE,+,0.5
617,1:TRUE,1:TRUE,,0.71
618,1:TRUE,1:TRUE,,0.78
619,1:TRUE,1:TRUE,,0.79
620,2:FALSE,2:FALSE,,0.79
621,2:FALSE,1:TRUE,+,0.79
622,1:TRUE,2:FALSE,+,0.83
623,2:FALSE,2:FALSE,,0.96
624,1:TRUE,1:TRUE,,0.99
625,2:FALSE,2:FALSE,,0.55
626,1:TRUE,1:TRUE,,0.99
627,1:TRUE,1:TRUE,,0.87
628,1:TRUE,1:TRUE,,0.68
629,1:TRUE,2:FALSE,+,0.58
630,1:TRUE,1:TRUE,,0.57
631,2:FALSE,2:FALSE,,1
632,2:FALSE,2:FALSE,,0.85
633,1:TRUE,2:FALSE,+,0.54
634,2:FALSE,2:FALSE,,1
635,2:FALSE,2:FALSE,,0.89
636,2:FALSE,2:FALSE,,1
637,1:TRUE,2:FALSE,+,0.65
638,2:FALSE,2:FALSE,,1
639,2:FALSE,2:FALSE,,1
640,2:FALSE,2:FALSE,,0.88
641,1:TRUE,2:FALSE,+,0.93
642,2:FALSE,2:FALSE,,0.85
643,2:FALSE,2:FALSE,,1
644,2:FALSE,2:FALSE,,1
645,2:FALSE,2:FALSE,,1
646,1:TRUE,2:FALSE,+,0.86
647,2:FALSE,2:FALSE,,0.76
648,1:TRUE,2:FALSE,+,0.76
649,1:TRUE,1:TRUE,,0.59
650,2:FALSE,2:FALSE,,0.58
651,1:TRUE,2:FALSE,+,0.79
652,2:FALSE,2:FALSE,,0.92
653,1:TRUE,1:TRUE,,0.7
654,1:TRUE,1:TRUE,,0.71
655,2:FALSE,2:FALSE,,0.996
656,1:TRUE,1:TRUE,,0.89
657,1:TRUE,1:TRUE,,0.9
658,1:TRUE,1:TRUE,,0.53
659,2:FALSE,1:TRUE,+,0.9
660,2:FALSE,2:FALSE,,0.92
661,2:FALSE,2:FALSE,,0.77
662,2:FALSE,2:FALSE,,0.87
663,1:TRUE,1:TRUE,,0.85
664,1:TRUE,1:TRUE,,0.78
665,1:TRUE,1:TRUE,,0.99
666,1:TRUE,1:TRUE,,0.9
667,2:FALSE,2:FALSE,,0.86
668,2:FALSE,2:FALSE,,0.79
669,1:TRUE,1:TRUE,,0.97
