inst#,actual,predicted,error,prediction
199,2:FALSE,1:TRUE,+,1
200,1:TRUE,1:TRUE,,1
201,1:TRUE,1:TRUE,,1
202,1:TRUE,1:TRUE,,1
203,1:TRUE,1:TRUE,,1
204,2:FALSE,1:TRUE,+,1
205,1:TRUE,1:TRUE,,1
206,2:FALSE,1:TRUE,+,1
207,2:FALSE,1:TRUE,+,1
208,2:FALSE,1:TRUE,+,1
209,2:FALSE,2:FALSE,,1
210,1:TRUE,1:TRUE,,1
211,2:FALSE,2:FALSE,,1
212,1:TRUE,1:TRUE,,1
213,2:FALSE,1:TRUE,+,1
214,1:TRUE,1:TRUE,,1
215,1:TRUE,1:TRUE,,1
216,1:TRUE,1:TRUE,,1
217,1:TRUE,1:TRUE,,1
218,1:TRUE,1:TRUE,,1
219,1:TRUE,1:TRUE,,1
220,2:FALSE,2:FALSE,,1
221,2:FALSE,2:FALSE,,1
222,1:TRUE,1:TRUE,,1
223,2:FALSE,2:FALSE,,1
224,2:FALSE,2:FALSE,,1
225,2:FALSE,2:FALSE,,1
226,2:FALSE,2:FALSE,,1
227,2:FALSE,2:FALSE,,1
228,2:FALSE,2:FALSE,,1
229,2:FALSE,2:FALSE,,1
230,2:FALSE,2:FALSE,,1
231,2:FALSE,2:FALSE,,1
232,2:FALSE,1:TRUE,+,1
233,2:FALSE,2:FALSE,,1
234,2:FALSE,2:FALSE,,1
235,2:FALSE,2:FALSE,,1
236,2:FALSE,1:TRUE,+,1
237,1:TRUE,1:TRUE,,1
238,1:TRUE,1:TRUE,,1
239,1:TRUE,1:TRUE,,1
240,1:TRUE,1:TRUE,,1
241,1:TRUE,1:TRUE,,1
242,2:FALSE,1:TRUE,+,1
243,1:TRUE,1:TRUE,,1
244,2:FALSE,1:TRUE,+,1
245,2:FALSE,1:TRUE,+,1
246,1:TRUE,1:TRUE,,1
247,1:TRUE,1:TRUE,,1
248,1:TRUE,1:TRUE,,1
249,1:TRUE,1:TRUE,,1
250,2:FALSE,2:FALSE,,1
251,1:TRUE,1:TRUE,,1
252,1:TRUE,1:TRUE,,1
253,1:TRUE,1:TRUE,,1
254,1:TRUE,1:TRUE,,1
255,2:FALSE,1:TRUE,+,1
256,1:TRUE,1:TRUE,,1
257,1:TRUE,1:TRUE,,1
258,1:TRUE,1:TRUE,,1
259,1:TRUE,1:TRUE,,1
260,1:TRUE,1:TRUE,,1
261,2:FALSE,2:FALSE,,1
262,1:TRUE,1:TRUE,,1
263,1:TRUE,1:TRUE,,1
264,2:FALSE,2:FALSE,,1
265,1:TRUE,1:TRUE,,1
266,1:TRUE,1:TRUE,,1
267,2:FALSE,2:FALSE,,1
268,1:TRUE,1:TRUE,,1
269,2:FALSE,2:FALSE,,1
270,1:TRUE,1:TRUE,,1
271,2:FALSE,1:TRUE,+,1
272,2:FALSE,2:FALSE,,1
273,2:FALSE,2:FALSE,,1
274,1:TRUE,1:TRUE,,1
275,1:TRUE,1:TRUE,,1
276,2:FALSE,2:FALSE,,1
277,1:TRUE,1:TRUE,,1
278,1:TRUE,1:TRUE,,1
279,1:TRUE,1:TRUE,,1
280,2:FALSE,2:FALSE,,1
281,1:TRUE,1:TRUE,,1
282,1:TRUE,1:TRUE,,1
283,1:TRUE,1:TRUE,,1
284,2:FALSE,1:TRUE,+,1
285,1:TRUE,1:TRUE,,1
286,1:TRUE,1:TRUE,,1
287,1:TRUE,1:TRUE,,1
288,1:TRUE,1:TRUE,,1
289,1:TRUE,1:TRUE,,1
290,1:TRUE,1:TRUE,,1
291,1:TRUE,1:TRUE,,1
292,1:TRUE,1:TRUE,,1
293,1:TRUE,1:TRUE,,1
294,2:FALSE,1:TRUE,+,1
295,1:TRUE,1:TRUE,,1
296,1:TRUE,1:TRUE,,1
297,2:FALSE,1:TRUE,+,1
298,1:TRUE,1:TRUE,,1
299,1:TRUE,1:TRUE,,1
300,2:FALSE,1:TRUE,+,1
301,1:TRUE,1:TRUE,,1
302,1:TRUE,1:TRUE,,1
303,1:TRUE,1:TRUE,,1
304,1:TRUE,1:TRUE,,1
305,1:TRUE,1:TRUE,,1
306,1:TRUE,1:TRUE,,1
307,1:TRUE,1:TRUE,,1
308,2:FALSE,2:FALSE,,1
309,2:FALSE,2:FALSE,,1
310,2:FALSE,2:FALSE,,1
311,2:FALSE,2:FALSE,,1
312,2:FALSE,2:FALSE,,1
313,2:FALSE,2:FALSE,,1
314,2:FALSE,2:FALSE,,1
315,2:FALSE,2:FALSE,,1
316,2:FALSE,2:FALSE,,1
317,2:FALSE,2:FALSE,,1
318,2:FALSE,2:FALSE,,1
319,2:FALSE,2:FALSE,,1
320,2:FALSE,2:FALSE,,1
321,2:FALSE,2:FALSE,,1
322,2:FALSE,2:FALSE,,1
323,1:TRUE,1:TRUE,,1
324,2:FALSE,2:FALSE,,1
325,1:TRUE,1:TRUE,,1
326,1:TRUE,1:TRUE,,1
327,1:TRUE,1:TRUE,,1
328,1:TRUE,1:TRUE,,1
329,1:TRUE,1:TRUE,,1
330,1:TRUE,1:TRUE,,1
331,1:TRUE,1:TRUE,,1
332,1:TRUE,1:TRUE,,1
333,2:FALSE,1:TRUE,+,1
334,1:TRUE,1:TRUE,,1
335,1:TRUE,1:TRUE,,1
336,1:TRUE,1:TRUE,,1
337,1:TRUE,1:TRUE,,1
338,1:TRUE,1:TRUE,,1
339,1:TRUE,1:TRUE,,1
340,1:TRUE,1:TRUE,,1
341,1:TRUE,1:TRUE,,1
342,1:TRUE,1:TRUE,,1
343,1:TRUE,1:TRUE,,1
344,1:TRUE,1:TRUE,,1
345,2:FALSE,1:TRUE,+,1
346,1:TRUE,1:TRUE,,1
347,1:TRUE,1:TRUE,,1
348,1:TRUE,1:TRUE,,1
349,1:TRUE,1:TRUE,,1
350,2:FALSE,2:FALSE,,1
351,2:FALSE,2:FALSE,,1
352,1:TRUE,1:TRUE,,1
353,1:TRUE,1:TRUE,,1
354,1:TRUE,1:TRUE,,1
355,1:TRUE,1:TRUE,,1
356,1:TRUE,1:TRUE,,1
357,2:FALSE,1:TRUE,+,1
358,2:FALSE,2:FALSE,,1
359,1:TRUE,1:TRUE,,1
360,1:TRUE,1:TRUE,,1
361,1:TRUE,2:FALSE,+,1
362,1:TRUE,1:TRUE,,1
363,2:FALSE,2:FALSE,,1
364,1:TRUE,1:TRUE,,1
365,1:TRUE,1:TRUE,,1
366,1:TRUE,1:TRUE,,1
367,2:FALSE,1:TRUE,+,1
368,1:TRUE,1:TRUE,,1
369,2:FALSE,2:FALSE,,1
370,2:FALSE,1:TRUE,+,1
371,2:FALSE,1:TRUE,+,1
372,1:TRUE,1:TRUE,,1
373,1:TRUE,1:TRUE,,1
374,2:FALSE,1:TRUE,+,1
375,1:TRUE,1:TRUE,,1
376,1:TRUE,1:TRUE,,1
377,1:TRUE,1:TRUE,,1
378,1:TRUE,1:TRUE,,1
379,2:FALSE,1:TRUE,+,1
380,1:TRUE,1:TRUE,,1
381,1:TRUE,1:TRUE,,1
382,1:TRUE,1:TRUE,,1
383,1:TRUE,1:TRUE,,1
384,1:TRUE,1:TRUE,,1
385,1:TRUE,1:TRUE,,1
386,1:TRUE,1:TRUE,,1
387,2:FALSE,1:TRUE,+,1
388,2:FALSE,1:TRUE,+,1
389,1:TRUE,1:TRUE,,1
390,1:TRUE,1:TRUE,,1
391,1:TRUE,1:TRUE,,1
392,2:FALSE,1:TRUE,+,1
393,2:FALSE,1:TRUE,+,1
394,1:TRUE,1:TRUE,,1
395,1:TRUE,1:TRUE,,1
396,1:TRUE,1:TRUE,,1
397,1:TRUE,1:TRUE,,1
398,1:TRUE,1:TRUE,,1
399,1:TRUE,1:TRUE,,1
400,1:TRUE,1:TRUE,,1
401,1:TRUE,1:TRUE,,1
402,2:FALSE,2:FALSE,,1
403,2:FALSE,2:FALSE,,1
404,1:TRUE,1:TRUE,,1
405,1:TRUE,1:TRUE,,1
406,2:FALSE,1:TRUE,+,1
407,2:FALSE,1:TRUE,+,1
408,2:FALSE,2:FALSE,,1
409,2:FALSE,2:FALSE,,1
410,2:FALSE,2:FALSE,,1
411,2:FALSE,2:FALSE,,1
412,2:FALSE,2:FALSE,,1
413,2:FALSE,2:FALSE,,1
414,2:FALSE,2:FALSE,,1
415,2:FALSE,2:FALSE,,1
416,2:FALSE,2:FALSE,,1
417,2:FALSE,2:FALSE,,1
418,2:FALSE,2:FALSE,,1
419,2:FALSE,2:FALSE,,1
420,2:FALSE,2:FALSE,,1
421,2:FALSE,2:FALSE,,1
422,1:TRUE,1:TRUE,,1
423,1:TRUE,1:TRUE,,1
424,1:TRUE,1:TRUE,,1
425,1:TRUE,1:TRUE,,1
426,2:FALSE,2:FALSE,,1
427,1:TRUE,1:TRUE,,1
428,2:FALSE,1:TRUE,+,1
429,2:FALSE,2:FALSE,,1
430,2:FALSE,2:FALSE,,1
431,2:FALSE,2:FALSE,,1
432,2:FALSE,2:FALSE,,1
433,2:FALSE,2:FALSE,,1
434,2:FALSE,2:FALSE,,1
435,2:FALSE,2:FALSE,,1
436,2:FALSE,2:FALSE,,1
437,2:FALSE,2:FALSE,,1
438,2:FALSE,2:FALSE,,1
439,2:FALSE,2:FALSE,,1
440,2:FALSE,2:FALSE,,1
441,2:FALSE,2:FALSE,,1
442,1:TRUE,1:TRUE,,1
443,2:FALSE,1:TRUE,+,1
444,1:TRUE,1:TRUE,,1
445,1:TRUE,1:TRUE,,1
446,1:TRUE,1:TRUE,,1
447,2:FALSE,2:FALSE,,1
448,2:FALSE,2:FALSE,,1
449,2:FALSE,2:FALSE,,1
450,2:FALSE,1:TRUE,+,1
451,2:FALSE,2:FALSE,,1
452,2:FALSE,2:FALSE,,1
453,2:FALSE,2:FALSE,,1
454,2:FALSE,2:FALSE,,1
455,1:TRUE,1:TRUE,,1
456,1:TRUE,1:TRUE,,1
457,1:TRUE,1:TRUE,,1
458,1:TRUE,1:TRUE,,1
459,1:TRUE,1:TRUE,,1
460,1:TRUE,1:TRUE,,1
461,1:TRUE,1:TRUE,,1
462,2:FALSE,1:TRUE,+,1
463,1:TRUE,1:TRUE,,1
464,1:TRUE,1:TRUE,,1
465,2:FALSE,2:FALSE,,1
466,2:FALSE,2:FALSE,,1
467,1:TRUE,1:TRUE,,1
468,2:FALSE,2:FALSE,,1
469,2:FALSE,1:TRUE,+,1
470,1:TRUE,1:TRUE,,1
471,1:TRUE,1:TRUE,,1
472,2:FALSE,1:TRUE,+,1
473,1:TRUE,1:TRUE,,1
474,1:TRUE,1:TRUE,,1
475,1:TRUE,2:FALSE,+,1
476,2:FALSE,2:FALSE,,1
477,2:FALSE,1:TRUE,+,1
478,1:TRUE,1:TRUE,,1
479,2:FALSE,2:FALSE,,1
480,1:TRUE,1:TRUE,,1
481,1:TRUE,1:TRUE,,1
482,1:TRUE,1:TRUE,,1
483,1:TRUE,1:TRUE,,1
484,1:TRUE,1:TRUE,,1
485,1:TRUE,1:TRUE,,1
486,2:FALSE,2:FALSE,,1
487,2:FALSE,1:TRUE,+,1
488,1:TRUE,1:TRUE,,1
489,1:TRUE,1:TRUE,,1
490,1:TRUE,1:TRUE,,1
491,1:TRUE,1:TRUE,,1
492,1:TRUE,1:TRUE,,1
493,1:TRUE,1:TRUE,,1
494,2:FALSE,1:TRUE,+,1
495,1:TRUE,1:TRUE,,1
496,1:TRUE,1:TRUE,,1
497,1:TRUE,1:TRUE,,1
498,1:TRUE,1:TRUE,,1
499,1:TRUE,1:TRUE,,1
500,2:FALSE,2:FALSE,,1
501,1:TRUE,1:TRUE,,1
502,1:TRUE,1:TRUE,,1
503,1:TRUE,1:TRUE,,1
504,1:TRUE,1:TRUE,,1
505,2:FALSE,1:TRUE,+,1
506,1:TRUE,1:TRUE,,1
507,1:TRUE,1:TRUE,,1
508,2:FALSE,2:FALSE,,1
509,2:FALSE,2:FALSE,,1
510,1:TRUE,1:TRUE,,1
511,2:FALSE,1:TRUE,+,1
512,1:TRUE,1:TRUE,,1
513,2:FALSE,2:FALSE,,1
514,2:FALSE,1:TRUE,+,1
515,1:TRUE,1:TRUE,,1
516,2:FALSE,2:FALSE,,1
517,2:FALSE,1:TRUE,+,1
518,1:TRUE,1:TRUE,,1
519,1:TRUE,1:TRUE,,1
520,2:FALSE,1:TRUE,+,1
521,2:FALSE,2:FALSE,,1
522,2:FALSE,2:FALSE,,1
523,2:FALSE,2:FALSE,,1
524,1:TRUE,1:TRUE,,1
525,2:FALSE,2:FALSE,,1
526,1:TRUE,1:TRUE,,1
527,2:FALSE,2:FALSE,,1
528,2:FALSE,2:FALSE,,1
529,2:FALSE,2:FALSE,,1
530,1:TRUE,1:TRUE,,1
531,2:FALSE,1:TRUE,+,1
532,1:TRUE,1:TRUE,,1
533,2:FALSE,2:FALSE,,1
534,1:TRUE,1:TRUE,,1
535,1:TRUE,1:TRUE,,1
536,2:FALSE,1:TRUE,+,1
537,1:TRUE,1:TRUE,,1
538,1:TRUE,1:TRUE,,1
539,2:FALSE,1:TRUE,+,1
540,1:TRUE,1:TRUE,,1
541,1:TRUE,1:TRUE,,1
542,2:FALSE,1:TRUE,+,1
543,1:TRUE,1:TRUE,,1
544,1:TRUE,2:FALSE,+,1
545,1:TRUE,1:TRUE,,1
546,1:TRUE,1:TRUE,,1
547,1:TRUE,1:TRUE,,1
548,1:TRUE,1:TRUE,,1
549,1:TRUE,1:TRUE,,1
550,2:FALSE,2:FALSE,,1
551,1:TRUE,1:TRUE,,1
552,2:FALSE,2:FALSE,,1
553,2:FALSE,2:FALSE,,1
554,2:FALSE,1:TRUE,+,1
555,1:TRUE,1:TRUE,,1
556,2:FALSE,2:FALSE,,1
557,1:TRUE,1:TRUE,,1
558,2:FALSE,1:TRUE,+,1
559,1:TRUE,1:TRUE,,1
560,1:TRUE,1:TRUE,,1
561,1:TRUE,1:TRUE,,1
562,2:FALSE,1:TRUE,+,1
563,1:TRUE,1:TRUE,,1
564,1:TRUE,1:TRUE,,1
565,1:TRUE,1:TRUE,,1
566,1:TRUE,1:TRUE,,1
567,1:TRUE,1:TRUE,,1
568,1:TRUE,1:TRUE,,1
569,1:TRUE,1:TRUE,,1
570,2:FALSE,2:FALSE,,1
571,2:FALSE,2:FALSE,,1
572,1:TRUE,1:TRUE,,1
573,1:TRUE,1:TRUE,,1
574,1:TRUE,1:TRUE,,1
575,2:FALSE,1:TRUE,+,1
576,1:TRUE,1:TRUE,,1
577,1:TRUE,1:TRUE,,1
578,1:TRUE,1:TRUE,,1
579,2:FALSE,2:FALSE,,1
580,2:FALSE,2:FALSE,,1
581,2:FALSE,2:FALSE,,1
582,2:FALSE,2:FALSE,,1
583,2:FALSE,2:FALSE,,1
584,1:TRUE,2:FALSE,+,1
585,2:FALSE,2:FALSE,,1
586,2:FALSE,2:FALSE,,1
587,1:TRUE,1:TRUE,,1
588,1:TRUE,2:FALSE,+,1
589,1:TRUE,1:TRUE,,1
590,2:FALSE,1:TRUE,+,1
591,1:TRUE,2:FALSE,+,1
592,1:TRUE,1:TRUE,,1
593,1:TRUE,1:TRUE,,1
594,2:FALSE,1:TRUE,+,1
595,2:FALSE,2:FALSE,,1
596,2:FALSE,2:FALSE,,1
597,2:FALSE,2:FALSE,,1
598,2:FALSE,2:FALSE,,1
599,2:FALSE,2:FALSE,,1
600,1:TRUE,1:TRUE,,1
601,2:FALSE,2:FALSE,,1
602,1:TRUE,1:TRUE,,1
603,2:FALSE,2:FALSE,,1
604,2:FALSE,2:FALSE,,1
605,2:FALSE,2:FALSE,,1
606,2:FALSE,1:TRUE,+,1
607,2:FALSE,2:FALSE,,1
608,2:FALSE,2:FALSE,,1
609,1:TRUE,1:TRUE,,1
610,2:FALSE,2:FALSE,,1
611,1:TRUE,1:TRUE,,1
612,1:TRUE,1:TRUE,,1
613,1:TRUE,1:TRUE,,1
614,1:TRUE,1:TRUE,,1
615,1:TRUE,1:TRUE,,1
616,2:FALSE,1:TRUE,+,1
617,2:FALSE,1:TRUE,+,1
618,1:TRUE,1:TRUE,,1
619,1:TRUE,1:TRUE,,1
620,2:FALSE,2:FALSE,,1
621,2:FALSE,1:TRUE,+,1
622,1:TRUE,1:TRUE,,1
623,2:FALSE,2:FALSE,,1
624,2:FALSE,2:FALSE,,1
625,1:TRUE,1:TRUE,,1
626,2:FALSE,1:TRUE,+,1
627,1:TRUE,1:TRUE,,1
628,1:TRUE,1:TRUE,,1
629,1:TRUE,1:TRUE,,1
630,2:FALSE,2:FALSE,,1
631,2:FALSE,1:TRUE,+,1
632,2:FALSE,2:FALSE,,1
633,2:FALSE,1:TRUE,+,1
634,2:FALSE,2:FALSE,,1
635,1:TRUE,1:TRUE,,1
636,1:TRUE,1:TRUE,,1
637,2:FALSE,2:FALSE,,1
638,2:FALSE,2:FALSE,,1
639,2:FALSE,2:FALSE,,1
640,2:FALSE,2:FALSE,,1
641,1:TRUE,1:TRUE,,1
642,1:TRUE,2:FALSE,+,1
643,1:TRUE,2:FALSE,+,1
644,2:FALSE,2:FALSE,,1
645,1:TRUE,1:TRUE,,1
646,2:FALSE,1:TRUE,+,1
647,1:TRUE,2:FALSE,+,1
648,1:TRUE,1:TRUE,,1
649,1:TRUE,1:TRUE,,1
650,2:FALSE,1:TRUE,+,1
651,2:FALSE,1:TRUE,+,1
652,2:FALSE,2:FALSE,,1
653,1:TRUE,1:TRUE,,1
654,1:TRUE,1:TRUE,,1
655,1:TRUE,1:TRUE,,1
656,1:TRUE,1:TRUE,,1
657,1:TRUE,1:TRUE,,1
658,1:TRUE,1:TRUE,,1
659,2:FALSE,2:FALSE,,1
660,1:TRUE,1:TRUE,,1
661,1:TRUE,1:TRUE,,1
662,1:TRUE,1:TRUE,,1
663,1:TRUE,1:TRUE,,1
664,1:TRUE,1:TRUE,,1
665,1:TRUE,1:TRUE,,1
666,2:FALSE,1:TRUE,+,1
667,2:FALSE,1:TRUE,+,1
668,1:TRUE,1:TRUE,,1
669,1:TRUE,1:TRUE,,1
670,1:TRUE,1:TRUE,,1
671,1:TRUE,1:TRUE,,1
672,1:TRUE,1:TRUE,,1
673,1:TRUE,1:TRUE,,1
674,1:TRUE,1:TRUE,,1
675,1:TRUE,1:TRUE,,1
676,1:TRUE,1:TRUE,,1
677,1:TRUE,1:TRUE,,1
678,1:TRUE,1:TRUE,,1
679,1:TRUE,1:TRUE,,1
680,1:TRUE,1:TRUE,,1
681,1:TRUE,1:TRUE,,1
682,1:TRUE,1:TRUE,,1
683,1:TRUE,1:TRUE,,1
684,1:TRUE,1:TRUE,,1
685,1:TRUE,1:TRUE,,1
686,1:TRUE,1:TRUE,,1
687,1:TRUE,1:TRUE,,1
688,1:TRUE,1:TRUE,,1
689,1:TRUE,1:TRUE,,1
690,1:TRUE,1:TRUE,,1
691,2:FALSE,1:TRUE,+,1
692,1:TRUE,1:TRUE,,1
693,1:TRUE,1:TRUE,,1
694,1:TRUE,1:TRUE,,1
695,1:TRUE,1:TRUE,,1
696,1:TRUE,1:TRUE,,1
697,1:TRUE,1:TRUE,,1
698,1:TRUE,1:TRUE,,1
699,2:FALSE,1:TRUE,+,1
700,1:TRUE,1:TRUE,,1
701,2:FALSE,1:TRUE,+,1
702,2:FALSE,2:FALSE,,1
703,2:FALSE,2:FALSE,,1
704,2:FALSE,2:FALSE,,1
705,2:FALSE,2:FALSE,,1
706,2:FALSE,2:FALSE,,1
707,2:FALSE,2:FALSE,,1
708,2:FALSE,2:FALSE,,1
709,2:FALSE,2:FALSE,,1
710,2:FALSE,2:FALSE,,1
711,2:FALSE,2:FALSE,,1
712,2:FALSE,2:FALSE,,1
713,2:FALSE,2:FALSE,,1
714,2:FALSE,2:FALSE,,1
715,1:TRUE,1:TRUE,,1
716,2:FALSE,2:FALSE,,1
717,2:FALSE,2:FALSE,,1
718,2:FALSE,2:FALSE,,1
719,2:FALSE,2:FALSE,,1
720,1:TRUE,1:TRUE,,1
721,1:TRUE,1:TRUE,,1
722,2:FALSE,2:FALSE,,1
723,2:FALSE,2:FALSE,,1
724,2:FALSE,2:FALSE,,1
725,2:FALSE,2:FALSE,,1
726,2:FALSE,2:FALSE,,1
727,1:TRUE,1:TRUE,,1
728,1:TRUE,1:TRUE,,1
729,1:TRUE,1:TRUE,,1
